seed,target_stage,method,point_type,precision,recall,average_precision
42,Reconnaissance,frozen,curve,0.3956951401110058,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.4016213245397087,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.40846841811067636,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.41478643394352205,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.4213029691553762,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.42802752965295066,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.4349702380952381,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.4421418847375586,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.44955398338972624,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.4572188330987017,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.465223619290148,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.4734369938451571,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.4819455894476505,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.490848026868178,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5001711156741958,0.49948735475051265,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5095030514385354,0.49931647300068355,0.4012734738777736
42,Reconnaissance,frozen,curve,0.518485602559545,0.49846206425153794,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5265542867500453,0.4964114832535885,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5314349112426036,0.49111414900888584,0.4012734738777736
42,Reconnaissance,frozen,curve,0.533874315908662,0.48342447026657553,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5381502890173411,0.4772727272727273,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5418224758905728,0.47043745727956254,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5465701066183867,0.4642857142857143,0.4012734738777736
42,Reconnaissance,frozen,curve,0.548745372274784,0.4559125085440875,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5514411950347149,0.44788106630211894,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5551248923341947,0.44053315105946683,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5585446527012128,0.43284347231715653,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5630366018978762,0.4258373205741627,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5675237433402825,0.41866028708133973,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5724809885931559,0.4116541353383459,0.4012734738777736
42,Reconnaissance,frozen,curve,0.578433764332764,0.4051606288448394,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5833542241163199,0.3976418318523582,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5899484536082474,0.3911483253588517,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5934765314240255,0.3824333561175666,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5991261605679956,0.3749145591250854,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6056853363354912,0.3677375256322625,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6120789779326364,0.36021872863978127,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6209895052473763,0.3538961038961039,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6286422814631122,0.3465481886534518,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6390760346487007,0.34039644565960353,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6499335106382979,0.3340738209159262,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6609175577785443,0.3274094326725906,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6698924731182796,0.319377990430622,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6818351361432301,0.31237183868762813,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6897356143079316,0.30314422419685577,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6995533901745838,0.29442925495557076,0.4012734738777736
42,Reconnaissance,frozen,curve,0.7085811384876806,0.28503075871496925,0.4012734738777736
42,Reconnaissance,frozen,curve,0.7175946547884187,0.2752904989747095,0.4012734738777736
42,Reconnaissance,frozen,curve,0.7209737827715356,0.2631578947368421,0.4012734738777736
42,Reconnaissance,frozen,curve,0.7291563887518501,0.25256322624743677,0.4012734738777736
42,Reconnaissance,frozen,curve,0.7345872518286312,0.24025974025974026,0.4012734738777736
42,Reconnaissance,frozen,curve,0.7335180055401662,0.22624743677375256,0.4012734738777736
42,Reconnaissance,frozen,curve,0.7275943396226415,0.21086807928913193,0.4012734738777736
42,Reconnaissance,frozen,curve,0.724007561436673,0.19634313055365687,0.4012734738777736
42,Reconnaissance,frozen,curve,0.7158322056833559,0.18079289131920712,0.4012734738777736
42,Reconnaissance,frozen,curve,0.7114682249817385,0.16643882433356116,0.4012734738777736
42,Reconnaissance,frozen,curve,0.7047619047619048,0.151742993848257,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6941789748045178,0.13653451811346548,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6756238003838771,0.12030075187969924,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6538049303322615,0.10423786739576213,0.4012734738777736
42,Reconnaissance,frozen,curve,0.6189320388349514,0.08714969241285031,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5776223776223777,0.07057416267942583,0.4012734738777736
42,Reconnaissance,frozen,curve,0.5132013201320133,0.05314422419685578,0.4012734738777736
42,Reconnaissance,frozen,curve,0.4164989939637827,0.03537252221462748,0.4012734738777736
42,Reconnaissance,frozen,curve,0.2757731958762887,0.018284347231715653,0.4012734738777736
42,Reconnaissance,frozen,curve,0.035842293906810034,0.0017088174982911825,0.4012734738777736
42,Reconnaissance,frozen,curve,0.0,0.0,0.4012734738777736
42,Reconnaissance,frozen,curve,0.0,0.0,0.4012734738777736
42,Reconnaissance,frozen,operating_point,0.4923413566739606,0.03844839371155161,0.4012734738777736
42,Reconnaissance,locked_hybrid,curve,0.08884300657365377,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.08899026763990267,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.08913801769965424,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.0892862591925788,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.08943499457460304,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.08958422631804544,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.08973395691175343,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.08988418886124167,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09003492468883179,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09018616693379361,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09033791815248769,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09049018091850936,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09064295782283421,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09079625147396513,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.0909500644980806,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09110439953918485,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09125925925925926,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.0914146463384154,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09157056347504969,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09172845118109002,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09188544152744631,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09204441788039888,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09220249255542076,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09236111111111112,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09252027635926705,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09267999113110133,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09284025827741024,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09300108066874324,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09316246119557431,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.0933244027684751,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09348690831829001,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.0936499807963129,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09381362317446576,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09397783844547937,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09414414414414414,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09430951958872541,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.0944754770591844,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09464201963352901,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.0948091504115093,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.0949768725148097,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09514518908724352,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09531410329494927,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09548361832658922,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09565373739355007,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09582446373014573,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09599580059382228,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09616775126536514,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09634031904910854,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09651350727314707,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09668731928954977,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09686336174791028,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09703843730308759,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09721414688439624,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09739049394221808,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09756748195201653,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09774511441456489,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09792339485617711,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.0981023268289412,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.0982819139109551,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09846215970656527,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09864306784660767,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09882464198865172,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09900688581724669,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.099189803044171,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09937339740868413,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09955767267778155,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09974263264645225,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.09992828113793928,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10011462200400321,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10030165912518854,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10048939641109299,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10067783780063999,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10086872586872588,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1010585939523719,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1012491781722551,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10144048258766836,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10163251128864188,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10182704019488428,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10202053660152369,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10221476978970168,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10240974397564007,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10260546340779185,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10280193236714975,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10299915516755843,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10319713615603011,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10339770659222221,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10359722418920833,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10379751325848277,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10399857828327706,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10420042378162782,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10440305430671519,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1046064744472052,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10481068882759609,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10501570210856886,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10522530298126372,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10543194306819205,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10563939634630659,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1058476676253007,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10605676175287253,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10626668361510105,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10647743813682678,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10668903028203679,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1069014650542545,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10711474749693409,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10732888269385958,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10754387576954884,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10775973188966229,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10797645626141668,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10819405413400385,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10841253079901443,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10863390818467022,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10885416666666667,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1090753201245084,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10929941540128126,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10952238359035783,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10974626333852183,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.10997106024730334,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11019677996422182,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11042342818325912,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11065101064533818,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11087953313880784,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11110900149993355,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11133942161339422,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11157079941278526,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11180314088112797,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11203645205138514,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11227289296471807,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1125103339549728,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11274878138065238,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11298606016140866,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11322433975041114,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11346362649294245,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11370392678803894,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1139452470890611,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1141875939042713,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11443097379741884,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11467539338833259,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11492085935352107,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11516737842678054,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11541495739981067,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11566360312283823,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11591332250524898,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11616412251622764,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11641832613842083,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11667131863311934,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11692541309516674,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11718296321512245,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11743929359823399,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11769911504424779,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11795771099151398,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11821744575976728,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11847832688842548,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11874036198360523,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11900597876926831,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11927035565066749,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.119535909796552,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.11980264908796856,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.120070581476466,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12033971498488556,1.0,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12058944765045342,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1208609613517589,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12113370046788953,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12140767331355176,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12168288827884535,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12195935383011985,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12223707851084277,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12251607094247964,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12279633982538617,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12307789393971266,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1233607421463209,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1236448933877137,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12393035668897738,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12421714115873723,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12450525599012639,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12479471046176815,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.125085513938772,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12537767587374377,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1256712058078096,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12596611337165492,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12626240828657748,0.9998291182501708,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12653846985788755,0.9996582365003418,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12683751788734227,0.9996582365003418,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12711624975550387,0.9994873547505126,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12737452073893343,0.9991455912508544,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12765585762637843,0.9989747095010253,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12785378132866368,0.9981203007518797,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12807179217131823,0.9974367737525632,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12820287241295886,0.9960697197539303,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12826844217117156,0.99419002050581,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12820456152758133,0.991285030758715,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12818183832162874,0.9887218045112782,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12818405916187345,0.9863294600136705,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12793855743544078,0.9820574162679426,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1279373368146214,0.9796650717703349,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12793897228249929,0.9772727272727273,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12800502332256908,0.9753930280246069,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12795899557134185,0.9726589200273411,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12807049172939108,0.971120984278879,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12822771941714672,0.9699248120300752,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1281819005344687,0.9671907040328093,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.128320392317123,0.9658236500341764,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12847941370598812,0.9646274777853725,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12852514374372548,0.9625768967874231,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12863972186006084,0.961038961038961,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12870901169456547,0.9591592617908408,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1287096848348314,0.956766917293233,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12868731563421829,0.9542036910457963,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12857241873252778,0.9509569377990431,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1286422383842127,0.9490772385509227,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12868919075815627,0.9470266575529733,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1287131017785641,0.9448051948051948,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12883048988260554,0.9432672590567327,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12878468809958352,0.9405331510594669,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1288559431373009,0.9386534518113465,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12890404515522108,0.9366028708133971,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12909386715710547,0.9355775803144224,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1292373883031535,0.9342105263157895,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12940841865756542,0.9330143540669856,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12945845115604876,0.9309637730690362,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1294372706913804,0.9284005468215994,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12953541144153827,0.9266917293233082,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1295622186033145,0.9244702665755298,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12956515475304345,0.922077922077922,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12959530057539062,0.9198564593301436,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12974316887129478,0.9184894053315106,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12996442314673637,0.917634996582365,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.12999587468756824,0.9154135338345865,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13017031630170317,0.9142173615857826,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13022370764314117,0.9121667805878332,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13035076561812045,0.9106288448393711,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13045397689647562,0.90892002734108,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13055774149124533,0.9072112098427888,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13053877450376034,0.904647983595352,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1306186025812194,0.9027682843472317,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13084760889505911,0.9019138755980861,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13092870637367007,0.9000341763499659,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13091054114010817,0.8974709501025291,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1308672831792052,0.8947368421052632,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13102428510563646,0.8933697881066303,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1312072778447929,0.8921736158578264,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13129047703046645,0.8902939166097061,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13134886541668772,0.8882433356117566,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13135689851767388,0.885850991114149,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.13149202154690517,0.8843130553656869,0.49217804219898614
42,Reconnaissance,locked_hybrid,curve,0.1315769358167503,0.8824333561175667,0.49217804219898614
