configuration_id,study,dataset,condition,view,arm,budget,reference_only,fit_seed,perturbation_seed,source_record_index,source_path,seed,rows,macro_f1,stage_weighted_error,normal_false_attacks,movement_any_attack_recall,negative_support,negative_flags,negative_flag_rate,negative_definition,movement_support,movement_exact_recall,movement_warning_recall,movement_f1,movement_missed_warning_count,exfiltration_support,exfiltration_exact_recall,exfiltration_warning_recall,exfiltration_f1,exfiltration_missed_warning_count,context_selected_fraction,selected_context_harm_count,selected_context_help_count,policy,n,errors,weighted_error_total,benign_false_alerts,movement_missed,exfiltration_missed,movement_as_exfiltration,mean_spend,mean_elapsed,query_rate,mean_queries,mean_delivered,seconds,normal_false_attack_rate,test_rows_with_current_fingerprint_in_training,training_rows_ending_after_first_test_start,chronological_all_fit_before_test,positive,precision,recall,f1,ap,roc_auc,other_label_flags,other_label_flag_rate,target_cost_error
PX081-0100,PX081,UNRAVELED,wrong_host_history,,harm,1,False,8102,,100,px081_evidence_acquisition/RESULTS.json,8102,208094,0.7531554811925733,,,,192193,158,0.0008220902946517302,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.27692307692307694,8,3442,0.6748983149331784,0.6760604299825683,0.7563079928373758,1115,,,,harm,208094,1691,5072.0,158,8,1119,0,0.9436408281326294,0.23591020703315735,0.9436408546137803,0.9436408546137803,0.9436408546137803,,,,,,,,,,,,,,
PX081-0101,PX081,UNRAVELED,wrong_host_history,,none,2,False,8102,,101,px081_evidence_acquisition/RESULTS.json,8102,208094,0.7546027544278117,,,,192193,158,0.0008220902946517302,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.28272251308900526,8,3442,0.6748983149331784,0.6748983149331784,0.7563079928373758,1119,,,,none,208094,1691,5072.0,158,8,1119,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
PX081-0102,PX081,UNRAVELED,wrong_host_history,,roles_first,2,False,8102,,102,px081_evidence_acquisition/RESULTS.json,8102,208094,0.695310505396591,,,,192193,170,0.0008845275322202161,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.042789223454833596,8,3442,0.6748983149331784,0.9822777454968041,0.7561848958333334,61,,,,roles_first,208094,1700,5081.0,170,8,1119,0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,
PX081-0103,PX081,UNRAVELED,wrong_host_history,,history_first,2,False,8102,,103,px081_evidence_acquisition/RESULTS.json,8102,208094,0.5126400461435442,,,,192193,111,0.0005775444475084941,Author benign flow labels,35,0.7142857142857143,0.7142857142857143,0.29239766081871343,10,3442,0.6693782684485764,0.6693782684485764,0.7678720213297784,1138,,,,history_first,208094,13534,16978.0,111,10,1138,0,2.0,0.75,1.0,1.0,1.0,,,,,,,,,,,,,,
PX081-0104,PX081,UNRAVELED,wrong_host_history,,random,2,False,8102,,104,px081_evidence_acquisition/RESULTS.json,8102,208094,0.6196646238501007,,,,192193,141,0.0007336375414297087,Author benign flow labels,35,0.7428571428571429,0.7428571428571429,0.07407407407407407,9,3442,0.6722835560720511,0.821615339918652,0.7613094258924166,614,,,,random,208094,7572,10983.0,141,9,1128,0,1.4998942613601685,0.49994713068008423,1.0,1.0,1.0,,,,,,,,,,,,,,
PX081-0105,PX081,UNRAVELED,wrong_host_history,,entropy,2,False,8102,,105,px081_evidence_acquisition/RESULTS.json,8102,208094,0.5279245953833817,,,,192193,111,0.0005775444475084941,Author benign flow labels,35,0.7142857142857143,0.7142857142857143,0.040983606557377046,10,3442,0.6708309122603138,0.9755955839628123,0.7686418109187749,84,,,,entropy,208094,11247,14676.0,111,10,1133,0,0.8651522994041443,0.23059290647506714,0.8079329533768393,0.8079329533768393,0.8079329533768392,,,,,,,,,,,,,,
PX081-0106,PX081,UNRAVELED,wrong_host_history,,harm,2,False,8102,,106,px081_evidence_acquisition/RESULTS.json,8102,208094,0.6187170705782516,,,,192193,132,0.0006868096132533443,Author benign flow labels,35,0.7142857142857143,0.7142857142857143,0.2857142857142857,10,3442,0.6702498547356188,0.6708309122603138,0.764920424403183,1133,,,,harm,208094,10101,13536.0,132,10,1135,0,1.0671043395996094,0.2855440378189087,0.9920324468749699,0.9920324468749699,0.99203244687497,,,,,,,,,,,,,,
PX081-0107,PX081,UNRAVELED,wrong_host_history,,none,3,False,8102,,107,px081_evidence_acquisition/RESULTS.json,8102,208094,0.7546027544278117,,,,192193,158,0.0008220902946517302,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.28272251308900526,8,3442,0.6748983149331784,0.6748983149331784,0.7563079928373758,1119,,,,none,208094,1691,5072.0,158,8,1119,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
PX081-0108,PX081,UNRAVELED,wrong_host_history,,roles_first,3,False,8102,,108,px081_evidence_acquisition/RESULTS.json,8102,208094,0.5803624441601669,,,,192193,157,0.0008168871915210232,Author benign flow labels,35,0.9142857142857143,0.9142857142857143,0.04942084942084942,3,3442,0.6699593259732713,0.9811156304474143,0.7649693149776082,65,,,,roles_first,208094,9272,12689.0,157,3,1136,0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
PX081-0109,PX081,UNRAVELED,wrong_host_history,,history_first,3,False,8102,,109,px081_evidence_acquisition/RESULTS.json,8102,208094,0.5803624441601669,,,,192193,157,0.0008168871915210232,Author benign flow labels,35,0.9142857142857143,0.9142857142857143,0.04942084942084942,3,3442,0.6699593259732713,0.9811156304474143,0.7649693149776082,65,,,,history_first,208094,9272,12689.0,157,3,1136,0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
PX081-0110,PX081,UNRAVELED,wrong_host_history,,random,3,False,8102,,110,px081_evidence_acquisition/RESULTS.json,8102,208094,0.5803624441601669,,,,192193,157,0.0008168871915210232,Author benign flow labels,35,0.9142857142857143,0.9142857142857143,0.04942084942084942,3,3442,0.6699593259732713,0.9811156304474143,0.7649693149776082,65,,,,random,208094,9272,12689.0,157,3,1136,0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
PX081-0111,PX081,UNRAVELED,wrong_host_history,,entropy,3,False,8102,,111,px081_evidence_acquisition/RESULTS.json,8102,208094,0.6116947813046447,,,,192193,150,0.000780465469606073,Author benign flow labels,35,0.8285714285714286,0.8285714285714285,0.04549019607843137,6,3442,0.6714119697850087,0.979662986635677,0.7675190966456327,70,,,,entropy,208094,7727,11138.0,150,6,1131,0,2.1428585052490234,0.7028854489326477,0.8079329533768393,1.474175132392092,1.474175132392092,,,,,,,,,,,,,,
PX081-0112,PX081,UNRAVELED,wrong_host_history,,harm,3,False,8102,,112,px081_evidence_acquisition/RESULTS.json,8102,208094,0.5838753084310202,,,,192193,175,0.0009105430478737519,Author benign flow labels,35,0.9142857142857143,0.9142857142857143,0.049573973663826494,3,3442,0.6699593259732713,0.9802440441603719,0.7615587846763541,68,,,,harm,208094,9093,12510.0,175,3,1136,0,2.951122999191284,0.983006477355957,0.9920324468749699,1.9702201889530693,1.9702201889530693,,,,,,,,,,,,,,
PX081-0113,PX081,UNRAVELED,wrong_host_history,,full_context_reference,,True,8102,,113,px081_evidence_acquisition/RESULTS.json,8102,208094,0.5803624441601669,,,,192193,157,0.0008168871915210232,Author benign flow labels,35,0.9142857142857143,0.9142857142857143,0.04942084942084942,3,3442,0.6699593259732713,0.9811156304474143,0.7649693149776082,65,,,,full_context_reference,208094,9272,12689.0,157,3,1136,0,3.0,0.0,1.0,2.0,2.0,,,,,,,,,,,,,,
PX081-0114,PX081,UNRAVELED,clean,,none,1,False,8103,,114,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7502442376421888,,,,192193,167,0.0008689182228280947,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.2634146341463415,8,3442,0.6754793724578734,0.6754793724578734,0.756959140485105,1117,,,,none,208094,1682,5057.0,167,8,1117,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
PX081-0115,PX081,UNRAVELED,clean,,roles_first,1,False,8103,,115,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7486182908911138,,,,192193,183,0.0009521678729194091,Author benign flow labels,35,0.8857142857142857,0.8857142857142857,0.256198347107438,4,3442,0.6754793724578734,0.6804183614177803,0.7576992015642823,1100,,,,roles_first,208094,1692,5055.0,183,4,1117,0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,
PX081-0116,PX081,UNRAVELED,clean,,history_first,1,False,8103,,116,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7486182908911138,,,,192193,183,0.0009521678729194091,Author benign flow labels,35,0.8857142857142857,0.8857142857142857,0.256198347107438,4,3442,0.6754793724578734,0.6804183614177803,0.7576992015642823,1100,,,,history_first,208094,1692,5055.0,183,4,1117,0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,
PX081-0117,PX081,UNRAVELED,clean,,random,1,False,8103,,117,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7486182908911138,,,,192193,183,0.0009521678729194091,Author benign flow labels,35,0.8857142857142857,0.8857142857142857,0.256198347107438,4,3442,0.6754793724578734,0.6804183614177803,0.7576992015642823,1100,,,,random,208094,1692,5055.0,183,4,1117,0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,
PX081-0118,PX081,UNRAVELED,clean,,entropy,1,False,8103,,118,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7505216252589214,,,,192193,183,0.0009521678729194091,Author benign flow labels,35,0.8857142857142857,0.8857142857142857,0.26382978723404255,4,3442,0.6754793724578734,0.6783846600813481,0.7576992015642823,1107,,,,entropy,208094,1692,5055.0,183,4,1117,0,0.9589752554893494,0.23974381387233734,0.9589752707910848,0.9589752707910848,0.9589752707910848,,,,,,,,,,,,,,
PX081-0119,PX081,UNRAVELED,clean,,harm,1,False,8103,,119,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7474448355498421,,,,192193,167,0.0008689182228280947,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.25116279069767444,8,3442,0.6754793724578734,0.6783846600813481,0.7578226857887875,1107,,,,harm,208094,1677,5052.0,167,8,1117,0,0.05621017515659332,0.01405254378914833,0.05621017424817631,0.05621017424817631,0.05621017424817631,,,,,,,,,,,,,,
PX081-0120,PX081,UNRAVELED,clean,,none,2,False,8103,,120,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7502442376421888,,,,192193,167,0.0008689182228280947,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.2634146341463415,8,3442,0.6754793724578734,0.6754793724578734,0.756959140485105,1117,,,,none,208094,1682,5057.0,167,8,1117,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
PX081-0121,PX081,UNRAVELED,clean,,roles_first,2,False,8103,,121,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7486182908911138,,,,192193,183,0.0009521678729194091,Author benign flow labels,35,0.8857142857142857,0.8857142857142857,0.256198347107438,4,3442,0.6754793724578734,0.6804183614177803,0.7576992015642823,1100,,,,roles_first,208094,1692,5055.0,183,4,1117,0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,
PX081-0122,PX081,UNRAVELED,clean,,history_first,2,False,8103,,122,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7671530730391044,,,,192193,54,0.0002809675690581863,Author benign flow labels,35,0.4857142857142857,0.48571428571428577,0.3238095238095238,18,3442,0.6708309122603138,0.6714119697850087,0.763305785123967,1131,,,,history_first,208094,1575,5028.0,54,18,1133,0,2.0,0.75,1.0,1.0,1.0,,,,,,,,,,,,,,
PX081-0123,PX081,UNRAVELED,clean,,random,2,False,8103,,123,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7553048218073664,,,,192193,126,0.0006555909944691014,Author benign flow labels,35,0.7142857142857143,0.7142857142857143,0.27932960893854747,10,3442,0.674026728646136,0.6766414875072633,0.7611548556430446,1113,,,,random,208094,1643,5039.0,126,10,1122,0,1.5004901885986328,0.5002450942993164,1.0,1.0,1.0,,,,,,,,,,,,,,
PX081-0124,PX081,UNRAVELED,clean,,entropy,2,False,8103,,124,px081_evidence_acquisition/RESULTS.json,8103,208094,0.762381193425693,,,,192193,93,0.0004838885911557653,Author benign flow labels,35,0.6571428571428571,0.6571428571428571,0.304635761589404,12,3442,0.6722835560720511,0.6731551423590936,0.7634444077862091,1125,,,,entropy,208094,1603,5023.0,93,12,1128,0,1.1223196983337402,0.31470513343811035,0.9858189087623862,0.9858189087623862,0.9858189087623862,,,,,,,,,,,,,,
PX081-0125,PX081,UNRAVELED,clean,,harm,2,False,8103,,125,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7607058717545544,,,,192193,87,0.0004526699723715224,Author benign flow labels,35,0.6,0.6,0.2978723404255319,14,3442,0.6725740848343986,0.6731551423590936,0.7632706890867128,1125,,,,harm,208094,1593,5016.0,87,14,1127,0,0.0805453285574913,0.023388469591736794,0.06753678626005555,0.06753678626005555,0.06753678626005555,,,,,,,,,,,,,,
PX081-0126,PX081,UNRAVELED,clean,,none,3,False,8103,,126,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7502442376421888,,,,192193,167,0.0008689182228280947,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.2634146341463415,8,3442,0.6754793724578734,0.6754793724578734,0.756959140485105,1117,,,,none,208094,1682,5057.0,167,8,1117,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
PX081-0127,PX081,UNRAVELED,clean,,roles_first,3,False,8103,,127,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7469976146735249,,,,192193,67,0.0003486079097573793,Author benign flow labels,35,0.4857142857142857,0.48571428571428577,0.24285714285714285,18,3442,0.6714119697850087,0.6783846600813481,0.7633360858794385,1107,,,,roles_first,208094,1580,5027.0,67,18,1131,0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
PX081-0128,PX081,UNRAVELED,clean,,history_first,3,False,8103,,128,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7469976146735249,,,,192193,67,0.0003486079097573793,Author benign flow labels,35,0.4857142857142857,0.48571428571428577,0.24285714285714285,18,3442,0.6714119697850087,0.6783846600813481,0.7633360858794385,1107,,,,history_first,208094,1580,5027.0,67,18,1131,0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
PX081-0129,PX081,UNRAVELED,clean,,random,3,False,8103,,129,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7469976146735249,,,,192193,67,0.0003486079097573793,Author benign flow labels,35,0.4857142857142857,0.48571428571428577,0.24285714285714285,18,3442,0.6714119697850087,0.6783846600813481,0.7633360858794385,1107,,,,random,208094,1580,5027.0,67,18,1131,0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
PX081-0130,PX081,UNRAVELED,clean,,entropy,3,False,8103,,130,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7474037108517193,,,,192193,67,0.0003486079097573793,Author benign flow labels,35,0.4857142857142857,0.48571428571428577,0.2446043165467626,18,3442,0.6722835560720511,0.6789657176060431,0.7631926121372031,1105,,,,entropy,208094,1577,5015.0,67,18,1128,0,2.80554461479187,0.9378862380981445,0.9858189087623862,1.8595442444279988,1.8595442444279988,,,,,,,,,,,,,,
PX081-0131,PX081,UNRAVELED,clean,,harm,3,False,8103,,131,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7611885802184151,,,,192193,68,0.0003538110128880865,Author benign flow labels,35,0.5142857142857142,0.5142857142857142,0.3,17,3442,0.6717024985473562,0.6725740848343986,0.7629104108232965,1127,,,,harm,208094,1577,5018.0,68,17,1130,0,0.16564629971981049,0.055084481835365295,0.06753678626005555,0.11095466471882899,0.11095466471882899,,,,,,,,,,,,,,
PX081-0132,PX081,UNRAVELED,clean,,full_context_reference,,True,8103,,132,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7469976146735249,,,,192193,67,0.0003486079097573793,Author benign flow labels,35,0.4857142857142857,0.48571428571428577,0.24285714285714285,18,3442,0.6714119697850087,0.6783846600813481,0.7633360858794385,1107,,,,full_context_reference,208094,1580,5027.0,67,18,1131,0,3.0,0.0,1.0,2.0,2.0,,,,,,,,,,,,,,
PX081-0133,PX081,UNRAVELED,delayed_unavailable,,none,1,False,8103,,133,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7502442376421888,,,,192193,167,0.0008689182228280947,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.2634146341463415,8,3442,0.6754793724578734,0.6754793724578734,0.756959140485105,1117,,,,none,208094,1682,5057.0,167,8,1117,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
PX081-0134,PX081,UNRAVELED,delayed_unavailable,,roles_first,1,False,8103,,134,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7507644699323205,,,,192193,176,0.0009157461510044591,Author benign flow labels,35,0.8571428571428571,0.8571428571428572,0.26548672566371684,5,3442,0.6754793724578734,0.6780941313190005,0.7570823835884077,1108,,,,roles_first,208094,1689,5055.0,176,5,1117,0,1.0,0.6003080606460571,1.0,1.0,0.6787173104462406,,,,,,,,,,,,,,
PX081-0135,PX081,UNRAVELED,delayed_unavailable,,history_first,1,False,8103,,135,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7507644699323205,,,,192193,176,0.0009157461510044591,Author benign flow labels,35,0.8571428571428571,0.8571428571428572,0.26548672566371684,5,3442,0.6754793724578734,0.6780941313190005,0.7570823835884077,1108,,,,history_first,208094,1689,5055.0,176,5,1117,0,1.0,0.6003080606460571,1.0,1.0,0.6787173104462406,,,,,,,,,,,,,,
PX081-0136,PX081,UNRAVELED,delayed_unavailable,,random,1,False,8103,,136,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7507644699323205,,,,192193,176,0.0009157461510044591,Author benign flow labels,35,0.8571428571428571,0.8571428571428572,0.26548672566371684,5,3442,0.6754793724578734,0.6780941313190005,0.7570823835884077,1108,,,,random,208094,1689,5055.0,176,5,1117,0,1.0,0.6003080606460571,1.0,1.0,0.6787173104462406,,,,,,,,,,,,,,
PX081-0137,PX081,UNRAVELED,delayed_unavailable,,entropy,1,False,8103,,137,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7516554229973577,,,,192193,176,0.0009157461510044591,Author benign flow labels,35,0.8571428571428571,0.8571428571428572,0.26905829596412556,5,3442,0.6754793724578734,0.6772225450319582,0.7570823835884077,1111,,,,entropy,208094,1689,5055.0,176,5,1117,0,0.9589752554893494,0.5755175352096558,0.9589752707910848,0.9589752707910848,0.6511384278258864,,,,,,,,,,,,,,
PX081-0138,PX081,UNRAVELED,delayed_unavailable,,harm,1,False,8103,,138,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7484786723279241,,,,192193,167,0.0008689182228280947,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.2559241706161137,8,3442,0.6754793724578734,0.6772225450319582,0.757328990228013,1111,,,,harm,208094,1680,5055.0,167,8,1117,0,0.05621017515659332,0.034139618277549744,0.05621017424817631,0.05621017424817631,0.037881918748258,,,,,,,,,,,,,,
PX081-0139,PX081,UNRAVELED,delayed_unavailable,,none,2,False,8103,,139,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7502442376421888,,,,192193,167,0.0008689182228280947,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.2634146341463415,8,3442,0.6754793724578734,0.6754793724578734,0.756959140485105,1117,,,,none,208094,1682,5057.0,167,8,1117,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
PX081-0140,PX081,UNRAVELED,delayed_unavailable,,roles_first,2,False,8103,,140,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7507644699323205,,,,192193,176,0.0009157461510044591,Author benign flow labels,35,0.8571428571428571,0.8571428571428572,0.26548672566371684,5,3442,0.6754793724578734,0.6780941313190005,0.7570823835884077,1108,,,,roles_first,208094,1689,5055.0,176,5,1117,0,1.0,0.6003080606460571,1.0,1.0,0.6787173104462406,,,,,,,,,,,,,,
PX081-0141,PX081,UNRAVELED,delayed_unavailable,,history_first,2,False,8103,,141,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7533999859017952,,,,192193,126,0.0006555909944691014,Author benign flow labels,35,0.6571428571428571,0.6571428571428571,0.27380952380952384,12,3442,0.6737361998837885,0.6740267286461359,0.7588350785340314,1122,,,,history_first,208094,1643,5048.0,126,12,1123,0,2.0,1.1005531549453735,1.0,1.0,0.38858400530529474,,,,,,,,,,,,,,
PX081-0142,PX081,UNRAVELED,delayed_unavailable,,random,2,False,8103,,142,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7499180412043073,,,,192193,158,0.0008220902946517302,Author benign flow labels,35,0.7428571428571429,0.7428571428571429,0.26,9,3442,0.6754793724578734,0.6763509587449157,0.7590597453476984,1114,,,,random,208094,1671,5049.0,158,9,1117,0,1.5004901885986328,0.8514397144317627,1.0,1.0,0.5328553442194393,,,,,,,,,,,,,,
PX081-0143,PX081,UNRAVELED,delayed_unavailable,,entropy,2,False,8103,,143,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7567443317343168,,,,192193,147,0.0007648561602139517,Author benign flow labels,35,0.8,0.8,0.28717948717948716,7,3442,0.6743172574084835,0.6748983149331784,0.7588687264999182,1119,,,,entropy,208094,1657,5041.0,147,7,1121,0,1.1217670440673828,0.6594435572624207,0.9858189087623862,0.9858189087623862,0.6298980268532489,,,,,,,,,,,,,,
PX081-0144,PX081,UNRAVELED,delayed_unavailable,,harm,2,False,8103,,144,px081_evidence_acquisition/RESULTS.json,8103,208094,0.755284716595747,,,,192193,140,0.0007284344382990015,Author benign flow labels,35,0.7428571428571429,0.7428571428571429,0.2810810810810811,9,3442,0.6743172574084835,0.6746077861708308,0.7591169255928045,1120,,,,harm,208094,1651,5041.0,140,9,1121,0,0.08043961226940155,0.047413669526576996,0.06753678626005555,0.06753678626005555,0.041841667707862795,,,,,,,,,,,,,,
PX081-0145,PX081,UNRAVELED,delayed_unavailable,,none,3,False,8103,,145,px081_evidence_acquisition/RESULTS.json,8103,208094,0.7502442376421888,,,,192193,167,0.0008689182228280947,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.2634146341463415,8,3442,0.6754793724578734,0.6754793724578734,0.756959140485105,1117,,,,none,208094,1682,5057.0,167,8,1117,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
