configuration_id,study,dataset,condition,view,arm,budget,reference_only,fit_seed,perturbation_seed,source_record_index,source_path,subgroup_type,subgroup_id,rows,macro_f1,stage_weighted_error,normal_false_attacks,movement_any_attack_recall,negative_support,negative_flags,negative_flag_rate,negative_definition,movement_support,movement_exact_recall,movement_warning_recall,movement_f1,movement_missed_warning_count,exfiltration_support,exfiltration_exact_recall,exfiltration_warning_recall,exfiltration_f1,exfiltration_missed_warning_count,positive,precision,recall,f1,ap,roc_auc,other_label_flags,other_label_flag_rate,target_cost_error,seed,policy,capture,n,errors,weighted_error_total,benign_false_alerts,movement_missed,exfiltration_missed,movement_as_exfiltration,mean_spend,mean_elapsed,query_rate,mean_queries,mean_delivered
PX080-0010,PX080,UNRAVELED,missing_half,,confidence_gate,,False,20260924,,10,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,2712,0.25613379570837813,1.6707227138643068,39,0.37142857142857144,1576,39,0.024746192893401017,Author benign flow labels,35,0.37142857142857144,0.37142857142857144,0.2988505747126437,22,1101,0.0,0.0,0.0,1101,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0011,PX080,UNRAVELED,missing_half,,ordinary_gate,,False,20260924,,11,px080_context_selector/results/METRICS.json,by_capture,6,70451,0.8554410757654306,0.0009935983875317596,9,0.3888888888888889,62400,9,0.00014423076923076924,Author benign flow labels,18,0.3888888888888889,0.38888888888888884,0.42424242424242425,11,2253,0.9986684420772304,0.9991122947181535,0.9982253771073647,2,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0011,PX080,UNRAVELED,missing_half,,ordinary_gate,,False,20260924,,11,px080_context_selector/results/METRICS.json,by_capture,7,52588,0.4996373057724892,0.001255039172434776,23,,48951,23,0.00046985761271475557,Author benign flow labels,0,0.0,,0.0,0,9,0.0,0.0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0011,PX080,UNRAVELED,missing_half,,ordinary_gate,,False,20260924,,11,px080_context_selector/results/METRICS.json,by_capture,8,37633,0.6239280581026152,0.025031222597188638,3,0.45454545454545453,35261,3,8.507983324352685e-05,Author benign flow labels,11,0.45454545454545453,0.4545454545454546,0.5,6,228,0.0,0.00877192982456143,0.0,226,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0011,PX080,UNRAVELED,missing_half,,ordinary_gate,,False,20260924,,11,px080_context_selector/results/METRICS.json,by_capture,9,26267,0.536351557688773,0.04279133513534092,4,0.16666666666666666,25120,4,0.0001592356687898089,Author benign flow labels,6,0.16666666666666666,0.16666666666666663,0.18181818181818182,5,258,0.28294573643410853,0.2829457364341085,0.22427035330261136,185,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0011,PX080,UNRAVELED,missing_half,,ordinary_gate,,False,20260924,,11,px080_context_selector/results/METRICS.json,by_capture,10,21155,0.24584865306514792,0.13122193334909005,0,,20461,0,0.0,Author benign flow labels,0,0.0,,0.0,0,694,0.0,0.004322766570605152,0.0,691,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0011,PX080,UNRAVELED,missing_half,,ordinary_gate,,False,20260924,,11,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,2712,0.2548948320975729,1.6696165191740413,36,0.37142857142857144,1576,36,0.02284263959390863,Author benign flow labels,35,0.37142857142857144,0.37142857142857144,0.29213483146067415,22,1101,0.0,0.004541326067211582,0.0,1096,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0012,PX080,UNRAVELED,missing_half,,stage_harm_gate,,False,20260924,,12,px080_context_selector/results/METRICS.json,by_capture,6,70451,0.8420375522142391,0.0014620090559395891,18,0.4444444444444444,62400,18,0.0002884615384615385,Author benign flow labels,18,0.4444444444444444,0.4444444444444444,0.37209302325581395,10,2253,0.9955614735907679,0.996005326231691,0.9968888888888889,9,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0012,PX080,UNRAVELED,missing_half,,stage_harm_gate,,False,20260924,,12,px080_context_selector/results/METRICS.json,by_capture,7,52588,0.4995989834035056,0.0015022438579143532,36,,48951,36,0.0007354293068578783,Author benign flow labels,0,0.0,,0.0,0,9,0.0,0.0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0012,PX080,UNRAVELED,missing_half,,stage_harm_gate,,False,20260924,,12,px080_context_selector/results/METRICS.json,by_capture,8,37633,0.6239831368850993,0.024978077750910106,6,0.5454545454545454,35261,6,0.0001701596664870537,Author benign flow labels,11,0.5454545454545454,0.5454545454545454,0.5,5,228,0.0,0.00877192982456143,0.0,226,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0012,PX080,UNRAVELED,missing_half,,stage_harm_gate,,False,20260924,,12,px080_context_selector/results/METRICS.json,by_capture,9,26267,0.6008006894411007,0.04400959378688088,4,0.5,25120,4,0.0001592356687898089,Author benign flow labels,6,0.5,0.5,0.46153846153846156,3,258,0.2441860465116279,0.2441860465116279,0.2028985507246377,195,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0012,PX080,UNRAVELED,missing_half,,stage_harm_gate,,False,20260924,,12,px080_context_selector/results/METRICS.json,by_capture,10,21155,0.24584865306514792,0.13122193334909005,0,,20461,0,0.0,Author benign flow labels,0,0.0,,0.0,0,694,0.0,0.004322766570605152,0.0,691,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0012,PX080,UNRAVELED,missing_half,,stage_harm_gate,,False,20260924,,12,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,2712,0.25217658558213585,1.6729351032448379,61,0.4857142857142857,1576,61,0.038705583756345176,Author benign flow labels,35,0.4857142857142857,0.48571428571428577,0.288135593220339,18,1101,0.0,0.004541326067211582,0.0,1096,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0013,PX080,UNRAVELED,missing_half,,context_dropout,,False,20260924,,13,px080_context_selector/results/METRICS.json,by_capture,6,70451,0.8969058832495027,0.0008516557607415083,20,0.7222222222222222,62400,20,0.0003205128205128205,Author benign flow labels,18,0.7222222222222222,0.7222222222222222,0.5909090909090909,5,2253,0.9982245894363071,0.9986684420772304,0.9975604346861832,3,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0013,PX080,UNRAVELED,missing_half,,context_dropout,,False,20260924,,13,px080_context_selector/results/METRICS.json,by_capture,7,52588,0.49965266658189267,0.0016163383281356963,44,,48951,44,0.0008988580417151846,Author benign flow labels,0,0.0,,0.0,0,9,0.0,0.0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0013,PX080,UNRAVELED,missing_half,,context_dropout,,False,20260924,,13,px080_context_selector/results/METRICS.json,by_capture,8,37633,0.582437130630423,0.02516408471288497,10,0.45454545454545453,35261,10,0.00028359944414508946,Author benign flow labels,11,0.45454545454545453,0.4545454545454546,0.3333333333333333,6,228,0.0,0.030701754385964897,0.0,221,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0013,PX080,UNRAVELED,missing_half,,context_dropout,,False,20260924,,13,px080_context_selector/results/METRICS.json,by_capture,9,26267,0.6327807134323088,0.04252484105531656,8,0.6666666666666666,25120,8,0.0003184713375796178,Author benign flow labels,6,0.6666666666666666,0.6666666666666667,0.5714285714285714,2,258,0.28294573643410853,0.2829457364341085,0.22121212121212122,185,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0013,PX080,UNRAVELED,missing_half,,context_dropout,,False,20260924,,13,px080_context_selector/results/METRICS.json,by_capture,10,21155,0.24584865306514792,0.13122193334909005,0,,20461,0,0.0,Author benign flow labels,0,0.0,,0.0,0,694,0.0,0.004322766570605152,0.0,691,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0013,PX080,UNRAVELED,missing_half,,context_dropout,,False,20260924,,13,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,2712,0.26576726441982457,1.665929203539823,62,0.6285714285714286,1576,62,0.03934010152284264,Author benign flow labels,35,0.6285714285714286,0.6285714285714286,0.34108527131782945,13,1101,0.0,0.009082652134423275,0.0,1091,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0014,PX080,UNRAVELED,missing_all,,current_roles,,False,20260924,,14,px080_context_selector/results/METRICS.json,by_capture,6,70451,0.8716154050752153,0.0009084328114576088,29,0.8333333333333334,62400,29,0.00046474358974358973,Author benign flow labels,18,0.8333333333333334,0.8333333333333334,0.4918032786885246,3,2253,0.9991122947181535,0.9991122947181535,0.9962381057756141,2,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0014,PX080,UNRAVELED,missing_all,,current_roles,,False,20260924,,14,px080_context_selector/results/METRICS.json,by_capture,7,52588,0.4994762394022071,0.0019776374838366166,59,,48951,59,0.0012052869195726338,Author benign flow labels,0,0.0,,0.0,0,9,0.0,0.0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0014,PX080,UNRAVELED,missing_all,,current_roles,,False,20260924,,14,px080_context_selector/results/METRICS.json,by_capture,8,37633,0.5844715626166738,0.025403236521138364,18,0.5454545454545454,35261,18,0.000510478999461161,Author benign flow labels,11,0.5454545454545454,0.5454545454545454,0.34285714285714286,5,228,0.0,0.0,0.0,228,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0014,PX080,UNRAVELED,missing_all,,current_roles,,False,20260924,,14,px080_context_selector/results/METRICS.json,by_capture,9,26267,0.6041155746160464,0.04244869988959531,11,0.8333333333333334,25120,11,0.00043789808917197453,Author benign flow labels,6,0.8333333333333334,0.8333333333333334,0.45454545454545453,1,258,0.28294573643410853,0.2829457364341085,0.2225609756097561,185,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0014,PX080,UNRAVELED,missing_all,,current_roles,,False,20260924,,14,px080_context_selector/results/METRICS.json,by_capture,10,21155,0.24583093041138024,0.13122193334909005,0,,20461,0,0.0,Author benign flow labels,0,0.0,,0.0,0,694,0.0,0.0,0.0,694,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0014,PX080,UNRAVELED,missing_all,,current_roles,,False,20260924,,14,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,2712,0.25001507113576077,1.6795722713864307,115,0.7428571428571429,1576,115,0.07296954314720812,Author benign flow labels,35,0.7428571428571429,0.7428571428571429,0.29545454545454547,9,1101,0.0,0.0,0.0,1101,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0015,PX080,UNRAVELED,missing_all,,context,,False,20260924,,15,px080_context_selector/results/METRICS.json,by_capture,6,70451,0.487865458744398,0.08408681211054492,0,0.0,62400,0,0.0,Author benign flow labels,18,0.0,0.0,0.0,18,2253,0.9920106524633822,0.9920106524633822,0.9959893048128342,18,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0015,PX080,UNRAVELED,missing_all,,context,,False,20260924,,15,px080_context_selector/results/METRICS.json,by_capture,7,52588,0.24104531263849358,0.06967368981516696,0,,48951,0,0.0,Author benign flow labels,0,0.0,,0.0,0,9,0.0,0.0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0015,PX080,UNRAVELED,missing_all,,context,,False,20260924,,15,px080_context_selector/results/METRICS.json,by_capture,8,37633,0.24186489971739786,0.08208221507719289,0,0.0,35261,0,0.0,Author benign flow labels,11,0.0,0.0,0.0,11,228,0.0,0.0,0.0,228,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0015,PX080,UNRAVELED,missing_all,,context,,False,20260924,,15,px080_context_selector/results/METRICS.json,by_capture,9,26267,0.30224999728228374,0.06452963794875699,0,0.0,25120,0,0.0,Author benign flow labels,6,0.0,0.0,0.0,6,258,0.2364341085271318,0.23643410852713176,0.22592592592592592,197,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0015,PX080,UNRAVELED,missing_all,,context,,False,20260924,,15,px080_context_selector/results/METRICS.json,by_capture,10,21155,0.24583093041138024,0.13122193334909005,0,,20461,0,0.0,Author benign flow labels,0,0.0,,0.0,0,694,0.0,0.0,0.0,694,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0015,PX080,UNRAVELED,missing_all,,context,,False,20260924,,15,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,2712,0.1837686567164179,1.6755162241887906,0,0.0,1576,0,0.0,Author benign flow labels,35,0.0,0.0,0.0,35,1101,0.0,0.0,0.0,1101,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0016,PX080,UNRAVELED,missing_all,,fixed_fusion,,False,20260924,,16,px080_context_selector/results/METRICS.json,by_capture,6,70451,0.8040163421627579,0.0018168656229152176,6,0.16666666666666666,62400,6,9.615384615384615e-05,Author benign flow labels,18,0.16666666666666666,0.16666666666666663,0.2222222222222222,15,2253,0.9977807367953839,0.9977807367953839,0.9980022197558268,5,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0016,PX080,UNRAVELED,missing_all,,fixed_fusion,,False,20260924,,16,px080_context_selector/results/METRICS.json,by_capture,7,52588,0.49916968238977094,0.0013120864075454475,12,,48951,12,0.00024514310228595945,Author benign flow labels,0,0.0,,0.0,0,9,0.0,0.0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0016,PX080,UNRAVELED,missing_all,,fixed_fusion,,False,20260924,,16,px080_context_selector/results/METRICS.json,by_capture,8,37633,0.5400193825788033,0.025642388329391756,0,0.09090909090909091,35261,0,0.0,Author benign flow labels,11,0.09090909090909091,0.09090909090909094,0.16666666666666666,10,228,0.0,0.0,0.0,228,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0016,PX080,UNRAVELED,missing_all,,fixed_fusion,,False,20260924,,16,px080_context_selector/results/METRICS.json,by_capture,9,26267,0.48796090104989825,0.044161876118323375,4,0.0,25120,4,0.0001592356687898089,Author benign flow labels,6,0.0,0.0,0.0,6,258,0.2596899224806202,0.2596899224806202,0.22075782537067545,191,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0016,PX080,UNRAVELED,missing_all,,fixed_fusion,,False,20260924,,16,px080_context_selector/results/METRICS.json,by_capture,10,21155,0.24583093041138024,0.13122193334909005,0,,20461,0,0.0,Author benign flow labels,0,0.0,,0.0,0,694,0.0,0.0,0.0,694,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0016,PX080,UNRAVELED,missing_all,,fixed_fusion,,False,20260924,,16,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,2712,0.21509566046880169,1.6777286135693215,22,0.11428571428571428,1576,22,0.013959390862944163,Author benign flow labels,35,0.11428571428571428,0.11428571428571432,0.13114754098360656,31,1101,0.0,0.0,0.0,1101,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0017,PX080,UNRAVELED,missing_all,,confidence_gate,,False,20260924,,17,px080_context_selector/results/METRICS.json,by_capture,6,70451,0.8036409865069218,0.00207236235113767,6,0.16666666666666666,62400,6,9.615384615384615e-05,Author benign flow labels,18,0.16666666666666666,0.16666666666666663,0.2222222222222222,15,2253,0.9977807367953839,0.9977807367953839,0.9982238010657194,5,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0017,PX080,UNRAVELED,missing_all,,confidence_gate,,False,20260924,,17,px080_context_selector/results/METRICS.json,by_capture,7,52588,0.49834627339081383,0.0017304327983570396,12,,48951,12,0.00024514310228595945,Author benign flow labels,0,0.0,,0.0,0,9,0.0,0.0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0017,PX080,UNRAVELED,missing_all,,confidence_gate,,False,20260924,,17,px080_context_selector/results/METRICS.json,by_capture,8,37633,0.5388866989558718,0.026120691945898545,0,0.09090909090909091,35261,0,0.0,Author benign flow labels,11,0.09090909090909091,0.09090909090909094,0.16666666666666666,10,228,0.0,0.0,0.0,228,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0017,PX080,UNRAVELED,missing_all,,confidence_gate,,False,20260924,,17,px080_context_selector/results/METRICS.json,by_capture,9,26267,0.4881273565426394,0.04435222903262649,4,0.0,25120,4,0.0001592356687898089,Author benign flow labels,6,0.0,0.0,0.0,6,258,0.2596899224806202,0.2596899224806202,0.22635135135135134,191,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0017,PX080,UNRAVELED,missing_all,,confidence_gate,,False,20260924,,17,px080_context_selector/results/METRICS.json,by_capture,10,21155,0.24583093041138024,0.13122193334909005,0,,20461,0,0.0,Author benign flow labels,0,0.0,,0.0,0,694,0.0,0.0,0.0,694,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0017,PX080,UNRAVELED,missing_all,,confidence_gate,,False,20260924,,17,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,2712,0.21509566046880169,1.6777286135693215,22,0.11428571428571428,1576,22,0.013959390862944163,Author benign flow labels,35,0.11428571428571428,0.11428571428571432,0.13114754098360656,31,1101,0.0,0.0,0.0,1101,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0018,PX080,UNRAVELED,missing_all,,ordinary_gate,,False,20260924,,18,px080_context_selector/results/METRICS.json,by_capture,6,70451,0.790295760683094,0.0013626492171864132,5,0.1111111111111111,62400,5,8.012820512820513e-05,Author benign flow labels,18,0.1111111111111111,0.11111111111111116,0.16666666666666666,16,2253,0.9986684420772304,0.9986684420772304,0.9960159362549801,3,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0018,PX080,UNRAVELED,missing_all,,ordinary_gate,,False,20260924,,18,px080_context_selector/results/METRICS.json,by_capture,7,52588,0.4995963444611896,0.001083897467102761,12,,48951,12,0.00024514310228595945,Author benign flow labels,0,0.0,,0.0,0,9,0.0,0.0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0018,PX080,UNRAVELED,missing_all,,ordinary_gate,,False,20260924,,18,px080_context_selector/results/METRICS.json,by_capture,8,37633,0.5757265725623355,0.02535009167485983,0,0.18181818181818182,35261,0,0.0,Author benign flow labels,11,0.18181818181818182,0.18181818181818177,0.3076923076923077,9,228,0.0,0.0,0.0,228,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0018,PX080,UNRAVELED,missing_all,,ordinary_gate,,False,20260924,,18,px080_context_selector/results/METRICS.json,by_capture,9,26267,0.536351557688773,0.04279133513534092,4,0.16666666666666666,25120,4,0.0001592356687898089,Author benign flow labels,6,0.16666666666666666,0.16666666666666663,0.18181818181818182,5,258,0.28294573643410853,0.2829457364341085,0.22427035330261136,185,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0018,PX080,UNRAVELED,missing_all,,ordinary_gate,,False,20260924,,18,px080_context_selector/results/METRICS.json,by_capture,10,21155,0.24583093041138024,0.13122193334909005,0,,20461,0,0.0,Author benign flow labels,0,0.0,,0.0,0,694,0.0,0.0,0.0,694,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0018,PX080,UNRAVELED,missing_all,,ordinary_gate,,False,20260924,,18,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,2712,0.2249479282602474,1.6751474926253687,19,0.14285714285714285,1576,19,0.012055837563451776,Author benign flow labels,35,0.14285714285714285,0.1428571428571429,0.1694915254237288,30,1101,0.0,0.0,0.0,1101,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0019,PX080,UNRAVELED,missing_all,,stage_harm_gate,,False,20260924,,19,px080_context_selector/results/METRICS.json,by_capture,6,70451,0.7998673965723156,0.0020439738257796197,9,0.16666666666666666,62400,9,0.00014423076923076924,Author benign flow labels,18,0.16666666666666666,0.16666666666666663,0.20689655172413793,15,2253,0.9933422103861518,0.9933422103861518,0.9942247889826744,15,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0019,PX080,UNRAVELED,missing_all,,stage_harm_gate,,False,20260924,,19,px080_context_selector/results/METRICS.json,by_capture,7,52588,0.49956569760856684,0.0012360234273978855,20,,48951,20,0.0004085718371432657,Author benign flow labels,0,0.0,,0.0,0,9,0.0,0.0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0019,PX080,UNRAVELED,missing_all,,stage_harm_gate,,False,20260924,,19,px080_context_selector/results/METRICS.json,by_capture,8,37633,0.5757230515255034,0.02535009167485983,0,0.18181818181818182,35261,0,0.0,Author benign flow labels,11,0.18181818181818182,0.18181818181818177,0.3076923076923077,9,228,0.0,0.0,0.0,228,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0019,PX080,UNRAVELED,missing_all,,stage_harm_gate,,False,20260924,,19,px080_context_selector/results/METRICS.json,by_capture,9,26267,0.6019823908191096,0.04400959378688088,4,0.5,25120,4,0.0001592356687898089,Author benign flow labels,6,0.5,0.5,0.46153846153846156,3,258,0.2441860465116279,0.2441860465116279,0.2079207920792079,195,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0019,PX080,UNRAVELED,missing_all,,stage_harm_gate,,False,20260924,,19,px080_context_selector/results/METRICS.json,by_capture,10,21155,0.24583093041138024,0.13122193334909005,0,,20461,0,0.0,Author benign flow labels,0,0.0,,0.0,0,694,0.0,0.0,0.0,694,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0019,PX080,UNRAVELED,missing_all,,stage_harm_gate,,False,20260924,,19,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,2712,0.2358615381679632,1.6751474926253687,31,0.22857142857142856,1576,31,0.01967005076142132,Author benign flow labels,35,0.22857142857142856,0.22857142857142854,0.21621621621621623,27,1101,0.0,0.0,0.0,1101,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0020,PX080,UNRAVELED,missing_all,,context_dropout,,False,20260924,,20,px080_context_selector/results/METRICS.json,by_capture,6,70451,0.876231416821337,0.0009794041248527346,27,0.7222222222222222,62400,27,0.0004326923076923077,Author benign flow labels,18,0.7222222222222222,0.7222222222222222,0.5098039215686274,5,2253,0.9986684420772304,0.9986684420772304,0.9964570416297609,3,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0020,PX080,UNRAVELED,missing_all,,context_dropout,,False,20260924,,20,px080_context_selector/results/METRICS.json,by_capture,7,52588,0.49952612016707776,0.001806495778504602,51,,48951,51,0.0010418581847153276,Author benign flow labels,0,0.0,,0.0,0,9,0.0,0.0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0020,PX080,UNRAVELED,missing_all,,context_dropout,,False,20260924,,20,px080_context_selector/results/METRICS.json,by_capture,8,37633,0.592597988497374,0.0252172295591635,13,0.5454545454545454,35261,13,0.0003686792773886163,Author benign flow labels,11,0.5454545454545454,0.5454545454545454,0.375,5,228,0.0,0.021929824561403466,0.0,223,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0020,PX080,UNRAVELED,missing_all,,context_dropout,,False,20260924,,20,px080_context_selector/results/METRICS.json,by_capture,9,26267,0.6151272425960531,0.04244869988959531,14,0.8333333333333334,25120,14,0.0005573248407643312,Author benign flow labels,6,0.8333333333333334,0.8333333333333334,0.5,1,258,0.2868217054263566,0.28682170542635654,0.22255639097744362,184,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0020,PX080,UNRAVELED,missing_all,,context_dropout,,False,20260924,,20,px080_context_selector/results/METRICS.json,by_capture,10,21155,0.24583093041138024,0.13122193334909005,0,,20461,0,0.0,Author benign flow labels,0,0.0,,0.0,0,694,0.0,0.0,0.0,694,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0020,PX080,UNRAVELED,missing_all,,context_dropout,,False,20260924,,20,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,2712,0.2610282663378383,1.670353982300885,82,0.6857142857142857,1576,82,0.05203045685279188,Author benign flow labels,35,0.6857142857142857,0.6857142857142857,0.3287671232876712,11,1101,0.0,0.004541326067211582,0.0,1096,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0021,PX080,UNRAVELED,stale_5min,,current_roles,,False,20260924,,21,px080_context_selector/results/METRICS.json,by_capture,6,70451,0.8716154050752153,0.0009084328114576088,29,0.8333333333333334,62400,29,0.00046474358974358973,Author benign flow labels,18,0.8333333333333334,0.8333333333333334,0.4918032786885246,3,2253,0.9991122947181535,0.9991122947181535,0.9962381057756141,2,,,,,,,,,,,,,,,,,,,,,,,,
