configuration_id,study,dataset,condition,view,arm,budget,reference_only,fit_seed,perturbation_seed,source_record_index,source_path,subgroup_type,subgroup_id,class,support,predicted_count,true_positive_count,precision,exact_recall,f1,average_precision,roc_auc,ranking_metric_status,recall_supported,warning_recall,missed_warning_count,wrong_attack_stage_count,target_false_negative_count,warning_scope
PX080-0093,PX080,UNRAVELED,stale_5min,,fixed_fusion,,False,20260926,,93,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,LateralMovement,35,75,13,0.17333333333333334,0.37142857142857144,0.23636363636363636,0.19943466746671695,0.9285767650354875,source reported; blank if unsupported,True,0.37142857142857144,22,0,,Any non-benign predicted label
PX080-0093,PX080,UNRAVELED,stale_5min,,fixed_fusion,,False,20260926,,93,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,DataExfiltration,1101,0,0,0.0,0.0,0.0,0.6860137692365581,0.8780038010701856,source reported; blank if unsupported,True,0.0,1101,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,6,Benign,62400,62401,62385,0.9997435938526626,0.9997596153846153,0.9997516045544507,0.9999997452021746,0.9999980283943068,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,6,OtherAttackStage,5780,5778,5778,1.0,0.9996539792387543,0.9998269596816058,0.9999999401399942,0.999999994649522,source reported; blank if unsupported,True,0.9996539792387543,2,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,6,LateralMovement,18,21,6,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.3176166711809229,0.9996754204547427,source reported; blank if unsupported,True,0.33333333333333337,12,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,6,DataExfiltration,2253,2251,2251,1.0,0.9991122947181535,0.9995559502664298,0.9999106860757971,0.9999963097972462,source reported; blank if unsupported,True,0.9991122947181535,2,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,7,Benign,48951,48929,48918,0.9997751844509392,0.9993258564687136,0.9995504699632203,0.9999904505707266,0.9998749401711026,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,7,OtherAttackStage,3628,3626,3626,1.0,0.9994487320837927,0.9997242900468707,0.9999998480727775,0.9999999887404429,source reported; blank if unsupported,True,0.9994487320837927,2,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,7,LateralMovement,0,33,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,7,DataExfiltration,9,0,0,0.0,0.0,0.0,0.0008357329373169227,0.8199682594022539,source reported; blank if unsupported,True,0.0,9,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,8,Benign,35261,35491,35253,0.9932940745541123,0.9997731204446839,0.9965230664857531,0.999973768198676,0.9996148690853794,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,8,OtherAttackStage,2133,2131,2131,1.0,0.9990623534927332,0.9995309568480301,1.0,1.0,source reported; blank if unsupported,True,0.9990623534927332,2,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,8,LateralMovement,11,11,3,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.3246501239344168,0.9984245195026121,source reported; blank if unsupported,True,0.2727272727272727,8,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,8,DataExfiltration,228,0,0,0.0,0.0,0.0,0.33061523771657275,0.9852600857845724,source reported; blank if unsupported,True,0.0,228,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,9,Benign,25120,25346,25113,0.9908072279649649,0.9997213375796178,0.9952443229104744,0.9999902780129362,0.9997857884595095,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,9,OtherAttackStage,883,522,522,1.0,0.5911664779161948,0.7430604982206406,0.8853553506435847,0.9929202511707823,source reported; blank if unsupported,True,0.9524348810872028,42,319,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,9,LateralMovement,6,11,4,0.36363636363636365,0.6666666666666666,0.47058823529411764,0.3738174427198818,0.9986101062411941,source reported; blank if unsupported,True,0.6666666666666667,2,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,9,DataExfiltration,258,388,69,0.17783505154639176,0.26744186046511625,0.21362229102167182,0.2090783294141111,0.980819549345024,source reported; blank if unsupported,True,0.2674418604651163,189,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,10,Benign,20461,21155,20461,0.9671945166627275,1.0,0.983323721645521,0.9999999188300019,0.9999976056226741,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,10,OtherAttackStage,0,0,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,10,LateralMovement,0,0,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,by_capture,10,DataExfiltration,694,0,0,0.0,0.0,0.0,0.9074576845652884,0.9987047827123704,source reported; blank if unsupported,True,0.0,694,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,Benign,1576,2636,1513,0.5739757207890743,0.9600253807106599,0.7184235517568851,0.9541457715471832,0.9009694269678988,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,OtherAttackStage,0,0,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,LateralMovement,35,76,13,0.17105263157894737,0.37142857142857144,0.23423423423423423,0.16222058769421208,0.9042531618549549,source reported; blank if unsupported,True,0.37142857142857144,22,0,,Any non-benign predicted label
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,DataExfiltration,1101,0,0,0.0,0.0,0.0,0.762199849928459,0.914509184416176,source reported; blank if unsupported,True,0.0,1101,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,6,Benign,62400,62402,62382,0.9996794974520048,0.9997115384615385,0.9996955177000368,0.9999996229409788,0.9999970838946588,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,6,OtherAttackStage,5780,5779,5778,0.9998269596816058,0.9996539792387543,0.9997404619776797,0.9999994008811395,0.9999999464952203,source reported; blank if unsupported,True,0.9996539792387543,2,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,6,LateralMovement,18,23,6,0.2608695652173913,0.3333333333333333,0.2926829268292683,0.30420053297126115,0.999637165028388,source reported; blank if unsupported,True,0.33333333333333337,12,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,6,DataExfiltration,2253,2247,2246,0.9995549621717846,0.9968930315135375,0.9982222222222222,0.9993397365309628,0.9999381777143591,source reported; blank if unsupported,True,0.9973368841544608,6,1,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,7,Benign,48951,48937,48926,0.999775221202771,0.9994892852035709,0.9996322327558026,0.9999787790085666,0.9997311873662083,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,7,OtherAttackStage,3628,3626,3626,1.0,0.9994487320837927,0.9997242900468707,0.9999986357253676,0.9999998986639861,source reported; blank if unsupported,True,0.9994487320837927,2,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,7,LateralMovement,0,25,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,7,DataExfiltration,9,0,0,0.0,0.0,0.0,0.0005058599951307237,0.7100511188455044,source reported; blank if unsupported,True,0.0,9,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,8,Benign,35261,35490,35252,0.9932938856015779,0.9997447605002694,0.9965088832666676,0.9999515946640473,0.9993018396230317,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,8,OtherAttackStage,2133,2131,2131,1.0,0.9990623534927332,0.9995309568480301,1.0,1.0,source reported; blank if unsupported,True,0.9990623534927332,2,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,8,LateralMovement,11,12,3,0.25,0.2727272727272727,0.2608695652173913,0.3075412219760446,0.9976379874444837,source reported; blank if unsupported,True,0.2727272727272727,8,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,8,DataExfiltration,228,0,0,0.0,0.0,0.0,0.05403072589691289,0.9112698368029417,source reported; blank if unsupported,True,0.0,228,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,9,Benign,25120,25346,25110,0.9906888660932691,0.9996019108280255,0.9951254309832362,0.9999870801264709,0.9997173115688115,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,9,OtherAttackStage,883,530,530,1.0,0.6002265005662514,0.7501769285208776,0.8352901105828034,0.9839418736586552,source reported; blank if unsupported,True,0.9524348810872028,42,311,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,9,LateralMovement,6,12,3,0.25,0.5,0.3333333333333333,0.3546947496947497,0.998616452788038,source reported; blank if unsupported,True,0.5,3,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,9,DataExfiltration,258,379,67,0.17678100263852242,0.2596899224806202,0.21036106750392464,0.14640285728782293,0.952237463418298,source reported; blank if unsupported,True,0.2596899224806202,191,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,10,Benign,20461,21155,20461,0.9671945166627275,1.0,0.983323721645521,0.9999983966823061,0.999951126533405,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,10,OtherAttackStage,0,0,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,10,LateralMovement,0,0,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,by_capture,10,DataExfiltration,694,0,0,0.0,0.0,0.0,0.784180790960452,0.9906651678803577,source reported; blank if unsupported,True,0.0,694,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,Benign,1576,2640,1516,0.5742424242424242,0.9619289340101523,0.7191650853889943,0.9658939582063417,0.9278724775684565,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,OtherAttackStage,0,0,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,LateralMovement,35,72,12,0.16666666666666666,0.34285714285714286,0.22429906542056074,0.11655732739417343,0.7743262714125619,source reported; blank if unsupported,True,0.34285714285714286,23,0,,Any non-benign predicted label
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,DataExfiltration,1101,0,0,0.0,0.0,0.0,0.8174254223521219,0.867765943831887,source reported; blank if unsupported,True,0.0,1101,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,6,Benign,62400,62401,62382,0.9996955177000368,0.9997115384615385,0.9997035280166024,0.9999994649966665,0.999995869680148,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,6,OtherAttackStage,5780,5779,5778,0.9998269596816058,0.9996539792387543,0.9997404619776797,0.9999993409742914,0.9999999411447423,source reported; blank if unsupported,True,0.9996539792387543,2,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,6,LateralMovement,18,24,6,0.25,0.3333333333333333,0.2857142857142857,0.29190828110979516,0.9996340099416782,source reported; blank if unsupported,True,0.33333333333333337,12,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,6,DataExfiltration,2253,2247,2247,1.0,0.9973368841544608,0.9986666666666667,0.9993449410930326,0.9999191344458275,source reported; blank if unsupported,True,0.9977807367953839,5,1,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,7,Benign,48951,48935,48924,0.9997752120159396,0.9994484280198566,0.9996117933105858,0.9999787841799004,0.999731254768766,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,7,OtherAttackStage,3628,3626,3626,1.0,0.9994487320837927,0.9997242900468707,0.9999993170071805,0.9999999493319931,source reported; blank if unsupported,True,0.9994487320837927,2,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,7,LateralMovement,0,27,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,7,DataExfiltration,9,0,0,0.0,0.0,0.0,0.000505841672986504,0.7100405527344039,source reported; blank if unsupported,True,0.0,9,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,8,Benign,35261,35486,35252,0.9934058501944428,0.9997447605002694,0.9965652253805815,0.9999512108914533,0.9992961604604698,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,8,OtherAttackStage,2133,2131,2131,1.0,0.9990623534927332,0.9995309568480301,0.9999999999999999,1.0,source reported; blank if unsupported,True,0.9990623534927332,2,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,8,LateralMovement,11,16,3,0.1875,0.2727272727272727,0.2222222222222222,0.2773794554508925,0.9972827794182321,source reported; blank if unsupported,True,0.2727272727272727,8,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,8,DataExfiltration,228,0,0,0.0,0.0,0.0,0.053403328763728546,0.9106455652565447,source reported; blank if unsupported,True,0.01754385964912286,224,4,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,9,Benign,25120,25356,25109,0.9902587158857864,0.9995621019108281,0.9948886599572074,0.9999876892499754,0.9997305696388807,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,9,OtherAttackStage,883,535,535,1.0,0.6058890147225368,0.7545839210155149,0.8358666310916129,0.9839939391646462,source reported; blank if unsupported,True,0.941109852774632,52,296,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,9,LateralMovement,6,13,3,0.23076923076923078,0.5,0.3157894736842105,0.34711399711399704,0.9986164527880379,source reported; blank if unsupported,True,0.5,3,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,9,DataExfiltration,258,363,66,0.18181818181818182,0.2558139534883721,0.21256038647342995,0.14597769123599005,0.9521547550177174,source reported; blank if unsupported,True,0.2558139534883721,192,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,10,Benign,20461,21155,20461,0.9671945166627275,1.0,0.983323721645521,1.0,1.0,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,10,OtherAttackStage,0,0,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,10,LateralMovement,0,0,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,by_capture,10,DataExfiltration,694,0,0,0.0,0.0,0.0,0.784180790960452,0.9906651678803577,source reported; blank if unsupported,True,0.0,694,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,Benign,1576,2632,1512,0.574468085106383,0.9593908629441624,0.7186311787072244,0.9631987103572347,0.9215865066669049,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,OtherAttackStage,0,0,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,LateralMovement,35,80,12,0.15,0.34285714285714286,0.20869565217391303,0.1213093977849058,0.7809328139174982,source reported; blank if unsupported,True,0.34285714285714286,23,0,,Any non-benign predicted label
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,role_stratum,department_to_private_services,DataExfiltration,1101,0,0,0.0,0.0,0.0,0.8152845819330391,0.8661050193633575,source reported; blank if unsupported,True,0.0036330608537693543,1097,4,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,6,Benign,62400,62398,62383,0.9997596076797334,0.9997275641025641,0.9997435856343851,0.9999995782435722,0.9999967435164926,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,6,OtherAttackStage,5780,5779,5778,0.9998269596816058,0.9996539792387543,0.9997404619776797,0.9999998205338035,0.999999983948566,source reported; blank if unsupported,True,0.9996539792387543,2,0,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,6,LateralMovement,18,23,8,0.34782608695652173,0.4444444444444444,0.3902439024390244,0.37689825769003105,0.9996489966035492,source reported; blank if unsupported,True,0.4444444444444444,10,0,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,6,DataExfiltration,2253,2251,2249,0.9991115059973346,0.9982245894363071,0.9986678507992895,0.9999733617002514,0.9999990823305321,source reported; blank if unsupported,True,0.9986684420772304,3,1,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,7,Benign,48951,48922,48911,0.9997751522832263,0.9991828563257135,0.9994789165551276,0.9999936270593773,0.9999163590427976,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,7,OtherAttackStage,3628,3626,3626,1.0,0.9994487320837927,0.9997242900468707,0.99999886270821,0.9999999155533217,source reported; blank if unsupported,True,0.9994487320837927,2,0,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,7,LateralMovement,0,38,0,0.0,0.0,0.0,,,source reported; blank if unsupported,False,,0,0,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,7,DataExfiltration,9,2,0,0.0,0.0,0.0,0.0021749811002196454,0.8957399553264823,source reported; blank if unsupported,True,0.0,9,0,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,8,Benign,35261,35487,35250,0.993321498013357,0.9996880406114405,0.9964946005540792,0.9999473368752698,0.9992365651219647,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,8,OtherAttackStage,2133,2130,2130,1.0,0.9985935302390999,0.9992962702322308,0.9999993415403741,0.9999999603811335,source reported; blank if unsupported,True,0.9990623534927332,2,1,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,8,LateralMovement,11,14,4,0.2857142857142857,0.36363636363636365,0.32,0.2836210259029067,0.997839755268919,source reported; blank if unsupported,True,0.36363636363636365,7,0,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,8,DataExfiltration,228,2,0,0.0,0.0,0.0,0.07277580945201506,0.9585030615571142,source reported; blank if unsupported,True,0.0,228,0,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,9,Benign,25120,25346,25110,0.9906888660932691,0.9996019108280255,0.9951254309832362,0.9999791527849743,0.9995438807412302,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,9,OtherAttackStage,883,525,525,1.0,0.594563986409966,0.7457386363636364,0.8856570617075699,0.9928380483474846,source reported; blank if unsupported,True,0.9501698754246886,44,314,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,9,LateralMovement,6,11,3,0.2727272727272727,0.5,0.35294117647058826,0.28018151439204075,0.9985085614916924,source reported; blank if unsupported,True,0.5,3,0,,Any non-benign predicted label
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,by_capture,9,DataExfiltration,258,385,69,0.17922077922077922,0.26744186046511625,0.21461897356143078,0.12776358789296927,0.9618442304259021,source reported; blank if unsupported,True,0.2674418604651163,189,0,,Any non-benign predicted label
