setting,method,shot,seed,group,group_external_id,group_degree,top1,top5,top10,mrr,rank
leave_query_out,svd32_graph_embedding,5,1729,FIN13,G1016,53,0.0,1.0,1.0,0.2,5.0
leave_query_out,random_uniform,5,1729,APT19,G0073,21,0.0,0.0,0.0,0.005952380952380952,168.0
leave_query_out,frequency_prior,5,1729,APT19,G0073,21,0.0,0.0,0.0,0.0125,80.0
leave_query_out,overlap_cosine,5,1729,APT19,G0073,21,0.0,0.0,0.0,0.005780346820809248,173.0
leave_query_out,svd32_graph_embedding,5,1729,APT19,G0073,21,0.0,0.0,0.0,0.029411764705882353,34.0
leave_query_out,random_uniform,5,20260510,APT38,G0082,56,0.0,0.0,0.0,0.006329113924050633,158.0
leave_query_out,frequency_prior,5,20260510,APT38,G0082,56,0.0,0.0,0.0,0.041666666666666664,24.0
leave_query_out,overlap_cosine,5,20260510,APT38,G0082,56,0.0,0.0,0.0,0.03571428571428571,28.0
leave_query_out,svd32_graph_embedding,5,20260510,APT38,G0082,56,1.0,1.0,1.0,1.0,1.0
leave_query_out,random_uniform,5,20260510,Indrik Spider,G0119,33,0.0,0.0,0.0,0.0136986301369863,73.0
leave_query_out,frequency_prior,5,20260510,Indrik Spider,G0119,33,0.0,0.0,0.0,0.018867924528301886,53.0
leave_query_out,overlap_cosine,5,20260510,Indrik Spider,G0119,33,0.0,0.0,0.0,0.00819672131147541,122.0
leave_query_out,svd32_graph_embedding,5,20260510,Indrik Spider,G0119,33,0.0,1.0,1.0,0.2,5.0
leave_query_out,random_uniform,5,20260510,BlackByte,G1043,48,0.0,0.0,0.0,0.011764705882352941,85.0
leave_query_out,frequency_prior,5,20260510,BlackByte,G1043,48,0.0,0.0,0.0,0.03333333333333333,30.0
leave_query_out,overlap_cosine,5,20260510,BlackByte,G1043,48,0.0,0.0,0.0,0.008547008547008548,117.0
leave_query_out,svd32_graph_embedding,5,20260510,BlackByte,G1043,48,0.0,0.0,0.0,0.05263157894736842,19.0
leave_query_out,random_uniform,5,20260510,SideCopy,G1008,16,0.0,0.0,0.0,0.014925373134328358,67.0
leave_query_out,frequency_prior,5,20260510,SideCopy,G1008,16,0.0,0.0,0.0,0.01098901098901099,91.0
leave_query_out,overlap_cosine,5,20260510,SideCopy,G1008,16,0.0,0.0,0.0,0.007874015748031496,127.0
leave_query_out,svd32_graph_embedding,5,20260510,SideCopy,G1008,16,0.0,0.0,1.0,0.1,10.0
leave_query_out,random_uniform,5,20260510,GALLIUM,G0093,31,0.0,0.0,0.0,0.016129032258064516,62.0
leave_query_out,frequency_prior,5,20260510,GALLIUM,G0093,31,0.0,0.0,0.0,0.017543859649122806,57.0
leave_query_out,overlap_cosine,5,20260510,GALLIUM,G0093,31,0.0,0.0,0.0,0.011494252873563218,87.0
leave_query_out,svd32_graph_embedding,5,20260510,GALLIUM,G0093,31,0.0,0.0,1.0,0.1111111111111111,9.0
leave_query_out,random_uniform,5,20260510,APT3,G0022,44,0.0,0.0,0.0,0.02564102564102564,39.0
leave_query_out,frequency_prior,5,20260510,APT3,G0022,44,0.0,0.0,0.0,0.02857142857142857,35.0
leave_query_out,overlap_cosine,5,20260510,APT3,G0022,44,0.0,0.0,0.0,0.008620689655172414,116.0
leave_query_out,svd32_graph_embedding,5,20260510,APT3,G0022,44,0.0,0.0,1.0,0.16666666666666666,6.0
leave_query_out,random_uniform,5,20260510,Mustard Tempest,G1020,12,0.0,0.0,0.0,0.0070921985815602835,141.0
leave_query_out,frequency_prior,5,20260510,Mustard Tempest,G1020,12,0.0,0.0,0.0,0.009433962264150943,106.0
leave_query_out,overlap_cosine,5,20260510,Mustard Tempest,G1020,12,0.0,0.0,0.0,0.012048192771084338,83.0
leave_query_out,svd32_graph_embedding,5,20260510,Mustard Tempest,G1020,12,0.0,0.0,0.0,0.041666666666666664,24.0
leave_query_out,random_uniform,5,20260510,Kimsuky,G0094,130,0.0,0.0,0.0,0.010309278350515464,97.0
leave_query_out,frequency_prior,5,20260510,Kimsuky,G0094,130,1.0,1.0,1.0,1.0,1.0
leave_query_out,overlap_cosine,5,20260510,Kimsuky,G0094,130,0.0,0.0,0.0,0.015625,64.0
leave_query_out,svd32_graph_embedding,5,20260510,Kimsuky,G0094,130,1.0,1.0,1.0,1.0,1.0
leave_query_out,random_uniform,5,20260510,EXOTIC LILY,G1011,15,0.0,0.0,0.0,0.006578947368421052,152.0
leave_query_out,frequency_prior,5,20260510,EXOTIC LILY,G1011,15,0.0,0.0,0.0,0.01020408163265306,98.0
leave_query_out,overlap_cosine,5,20260510,EXOTIC LILY,G1011,15,0.0,0.0,0.0,0.008333333333333333,120.0
leave_query_out,svd32_graph_embedding,5,20260510,EXOTIC LILY,G1011,15,0.0,1.0,1.0,0.2,5.0
leave_query_out,random_uniform,5,20260510,admin@338,G0018,12,0.0,0.0,0.0,0.012987012987012988,77.0
leave_query_out,frequency_prior,5,20260510,admin@338,G0018,12,0.0,0.0,0.0,0.00909090909090909,110.0
leave_query_out,overlap_cosine,5,20260510,admin@338,G0018,12,0.0,0.0,0.0,0.00819672131147541,122.0
leave_query_out,svd32_graph_embedding,5,20260510,admin@338,G0018,12,0.0,0.0,0.0,0.09090909090909091,11.0
leave_query_out,random_uniform,5,20260510,Volt Typhoon,G1017,81,0.0,0.0,0.0,0.015384615384615385,65.0
leave_query_out,frequency_prior,5,20260510,Volt Typhoon,G1017,81,0.0,0.0,1.0,0.16666666666666666,6.0
leave_query_out,overlap_cosine,5,20260510,Volt Typhoon,G1017,81,0.0,0.0,0.0,0.019230769230769232,52.0
leave_query_out,svd32_graph_embedding,5,20260510,Volt Typhoon,G1017,81,1.0,1.0,1.0,1.0,1.0
leave_query_out,random_uniform,5,20260510,Patchwork,G0040,41,0.0,0.0,0.0,0.012658227848101266,79.0
leave_query_out,frequency_prior,5,20260510,Patchwork,G0040,41,0.0,0.0,0.0,0.025,40.0
leave_query_out,overlap_cosine,5,20260510,Patchwork,G0040,41,0.0,0.0,0.0,0.008130081300813009,123.0
leave_query_out,svd32_graph_embedding,5,20260510,Patchwork,G0040,41,0.0,0.0,0.0,0.02,50.0
leave_query_out,random_uniform,5,20260510,APT41,G0096,82,0.0,0.0,0.0,0.010416666666666666,96.0
leave_query_out,frequency_prior,5,20260510,APT41,G0096,82,0.0,1.0,1.0,0.2,5.0
leave_query_out,overlap_cosine,5,20260510,APT41,G0096,82,0.0,0.0,0.0,0.008130081300813009,123.0
leave_query_out,svd32_graph_embedding,5,20260510,APT41,G0096,82,0.0,0.0,0.0,0.058823529411764705,17.0
leave_query_out,random_uniform,5,20260510,Salt Typhoon,G1045,14,0.0,0.0,0.0,0.0058823529411764705,170.0
leave_query_out,frequency_prior,5,20260510,Salt Typhoon,G1045,14,0.0,0.0,0.0,0.00980392156862745,102.0
leave_query_out,overlap_cosine,5,20260510,Salt Typhoon,G1045,14,0.0,0.0,0.0,0.010869565217391304,92.0
leave_query_out,svd32_graph_embedding,5,20260510,Salt Typhoon,G1045,14,0.0,0.0,0.0,0.021739130434782608,46.0
leave_query_out,random_uniform,5,20260510,Dragonfly,G0035,56,0.0,0.0,0.0,0.023255813953488372,43.0
leave_query_out,frequency_prior,5,20260510,Dragonfly,G0035,56,0.0,0.0,0.0,0.045454545454545456,22.0
leave_query_out,overlap_cosine,5,20260510,Dragonfly,G0035,56,0.0,0.0,0.0,0.00847457627118644,118.0
leave_query_out,svd32_graph_embedding,5,20260510,Dragonfly,G0035,56,0.0,1.0,1.0,0.5,2.0
leave_query_out,random_uniform,5,20260510,Evilnum,G0120,11,0.0,0.0,0.0,0.011494252873563218,87.0
leave_query_out,frequency_prior,5,20260510,Evilnum,G0120,11,0.0,0.0,0.0,0.008403361344537815,119.0
leave_query_out,overlap_cosine,5,20260510,Evilnum,G0120,11,0.0,0.0,0.0,0.008064516129032258,124.0
leave_query_out,svd32_graph_embedding,5,20260510,Evilnum,G0120,11,0.0,0.0,0.0,0.05555555555555555,18.0
leave_query_out,random_uniform,5,20260510,Gorgon Group,G0078,16,0.0,0.0,0.0,0.010416666666666666,96.0
leave_query_out,frequency_prior,5,20260510,Gorgon Group,G0078,16,0.0,0.0,0.0,0.010526315789473684,95.0
leave_query_out,overlap_cosine,5,20260510,Gorgon Group,G0078,16,0.0,0.0,0.0,0.008264462809917356,121.0
leave_query_out,svd32_graph_embedding,5,20260510,Gorgon Group,G0078,16,0.0,0.0,0.0,0.016129032258064516,62.0
leave_query_out,random_uniform,5,20260510,menuPass,G0045,46,0.0,0.0,0.0,0.015625,64.0
leave_query_out,frequency_prior,5,20260510,menuPass,G0045,46,0.0,0.0,0.0,0.030303030303030304,33.0
leave_query_out,overlap_cosine,5,20260510,menuPass,G0045,46,0.0,0.0,0.0,0.008264462809917356,121.0
leave_query_out,svd32_graph_embedding,5,20260510,menuPass,G0045,46,0.0,0.0,0.0,0.015151515151515152,66.0
leave_query_out,random_uniform,5,20260510,APT32,G0050,78,0.0,0.0,0.0,0.01639344262295082,61.0
leave_query_out,frequency_prior,5,20260510,APT32,G0050,78,0.0,0.0,1.0,0.125,8.0
leave_query_out,overlap_cosine,5,20260510,APT32,G0050,78,0.0,0.0,0.0,0.00819672131147541,122.0
leave_query_out,svd32_graph_embedding,5,20260510,APT32,G0050,78,0.0,1.0,1.0,0.25,4.0
leave_query_out,random_uniform,5,20260510,HAFNIUM,G0125,44,0.0,0.0,0.0,0.008,125.0
leave_query_out,frequency_prior,5,20260510,HAFNIUM,G0125,44,0.0,0.0,0.0,0.027777777777777776,36.0
leave_query_out,overlap_cosine,5,20260510,HAFNIUM,G0125,44,0.0,0.0,0.0,0.01694915254237288,59.0
leave_query_out,svd32_graph_embedding,5,20260510,HAFNIUM,G0125,44,1.0,1.0,1.0,1.0,1.0
leave_query_out,random_uniform,5,20260510,MuddyWater,G0069,68,0.0,0.0,0.0,0.05,20.0
leave_query_out,frequency_prior,5,20260510,MuddyWater,G0069,68,0.0,0.0,0.0,0.08333333333333333,12.0
leave_query_out,overlap_cosine,5,20260510,MuddyWater,G0069,68,0.0,0.0,0.0,0.0078125,128.0
leave_query_out,svd32_graph_embedding,5,20260510,MuddyWater,G0069,68,0.0,0.0,0.0,0.017857142857142856,56.0
leave_query_out,random_uniform,5,20260510,Naikon,G0019,14,0.0,0.0,0.0,0.005917159763313609,169.0
leave_query_out,frequency_prior,5,20260510,Naikon,G0019,14,0.0,0.0,0.0,0.009708737864077669,103.0
leave_query_out,overlap_cosine,5,20260510,Naikon,G0019,14,0.0,0.0,0.0,0.007874015748031496,127.0
leave_query_out,svd32_graph_embedding,5,20260510,Naikon,G0019,14,0.0,0.0,0.0,0.03333333333333333,30.0
leave_query_out,random_uniform,5,20260510,FIN6,G0037,40,0.0,0.0,0.0,0.038461538461538464,26.0
leave_query_out,frequency_prior,5,20260510,FIN6,G0037,40,0.0,0.0,0.0,0.022222222222222223,45.0
leave_query_out,overlap_cosine,5,20260510,FIN6,G0037,40,0.0,0.0,0.0,0.006172839506172839,162.0
leave_query_out,svd32_graph_embedding,5,20260510,FIN6,G0037,40,0.0,0.0,1.0,0.1,10.0
leave_query_out,random_uniform,5,20260510,Gamaredon Group,G0047,70,0.0,0.0,0.0,0.012658227848101266,79.0
leave_query_out,frequency_prior,5,20260510,Gamaredon Group,G0047,70,0.0,0.0,0.0,0.09090909090909091,11.0
leave_query_out,overlap_cosine,5,20260510,Gamaredon Group,G0047,70,0.0,0.0,0.0,0.008928571428571428,112.0
leave_query_out,svd32_graph_embedding,5,20260510,Gamaredon Group,G0047,70,0.0,1.0,1.0,0.2,5.0
leave_query_out,random_uniform,5,20260510,Storm-1811,G1046,31,0.0,0.0,0.0,0.05555555555555555,18.0
leave_query_out,frequency_prior,5,20260510,Storm-1811,G1046,31,0.0,0.0,0.0,0.01818181818181818,55.0
leave_query_out,overlap_cosine,5,20260510,Storm-1811,G1046,31,0.0,0.0,0.0,0.008130081300813009,123.0
leave_query_out,svd32_graph_embedding,5,20260510,Storm-1811,G1046,31,0.0,0.0,0.0,0.034482758620689655,29.0
leave_query_out,random_uniform,5,20260510,Leafminer,G0077,17,0.0,0.0,0.0,0.005917159763313609,169.0
leave_query_out,frequency_prior,5,20260510,Leafminer,G0077,17,0.0,0.0,0.0,0.011111111111111112,90.0
leave_query_out,overlap_cosine,5,20260510,Leafminer,G0077,17,0.0,0.0,0.0,0.011764705882352941,85.0
leave_query_out,svd32_graph_embedding,5,20260510,Leafminer,G0077,17,0.0,1.0,1.0,0.25,4.0
leave_query_out,random_uniform,5,20260510,TeamTNT,G0139,56,0.0,0.0,0.0,0.041666666666666664,24.0
leave_query_out,frequency_prior,5,20260510,TeamTNT,G0139,56,0.0,0.0,0.0,0.043478260869565216,23.0
leave_query_out,overlap_cosine,5,20260510,TeamTNT,G0139,56,0.0,0.0,0.0,0.012345679012345678,81.0
leave_query_out,svd32_graph_embedding,5,20260510,TeamTNT,G0139,56,0.0,1.0,1.0,0.25,4.0
leave_query_out,random_uniform,5,20260510,FIN7,G0046,67,0.0,0.0,0.0,0.013333333333333334,75.0
leave_query_out,frequency_prior,5,20260510,FIN7,G0046,67,0.0,0.0,0.0,0.07142857142857142,14.0
leave_query_out,overlap_cosine,5,20260510,FIN7,G0046,67,0.0,0.0,0.0,0.00641025641025641,156.0
leave_query_out,svd32_graph_embedding,5,20260510,FIN7,G0046,67,0.0,0.0,0.0,0.0125,80.0
leave_query_out,random_uniform,5,20260510,Sandworm Team,G0034,79,0.0,0.0,0.0,0.058823529411764705,17.0
leave_query_out,frequency_prior,5,20260510,Sandworm Team,G0034,79,0.0,0.0,1.0,0.14285714285714285,7.0
leave_query_out,overlap_cosine,5,20260510,Sandworm Team,G0034,79,0.0,0.0,0.0,0.009174311926605505,109.0
leave_query_out,svd32_graph_embedding,5,20260510,Sandworm Team,G0034,79,0.0,0.0,0.0,0.027777777777777776,36.0
leave_query_out,random_uniform,5,20260510,Machete,G0095,11,0.0,0.0,0.0,0.013333333333333334,75.0
leave_query_out,frequency_prior,5,20260510,Machete,G0095,11,0.0,0.0,0.0,0.008771929824561403,114.0
leave_query_out,overlap_cosine,5,20260510,Machete,G0095,11,0.0,0.0,0.0,0.006578947368421052,152.0
leave_query_out,svd32_graph_embedding,5,20260510,Machete,G0095,11,0.0,0.0,0.0,0.05555555555555555,18.0
leave_query_out,random_uniform,5,20260510,APT18,G0026,12,0.0,0.0,0.0,0.00847457627118644,118.0
leave_query_out,frequency_prior,5,20260510,APT18,G0026,12,0.0,0.0,0.0,0.009345794392523364,107.0
leave_query_out,overlap_cosine,5,20260510,APT18,G0026,12,0.0,0.0,0.0,0.008333333333333333,120.0
leave_query_out,svd32_graph_embedding,5,20260510,APT18,G0026,12,0.0,0.0,1.0,0.16666666666666666,6.0
leave_query_out,random_uniform,5,20260510,Andariel,G0138,12,0.0,0.0,0.0,0.01694915254237288,59.0
leave_query_out,frequency_prior,5,20260510,Andariel,G0138,12,0.0,0.0,0.0,0.009259259259259259,108.0
leave_query_out,overlap_cosine,5,20260510,Andariel,G0138,12,0.0,0.0,0.0,0.008064516129032258,124.0
leave_query_out,svd32_graph_embedding,5,20260510,Andariel,G0138,12,0.0,0.0,0.0,0.02,50.0
leave_query_out,random_uniform,5,20260510,CURIUM,G1012,19,0.0,0.0,0.0,0.008264462809917356,121.0
leave_query_out,frequency_prior,5,20260510,CURIUM,G1012,19,0.0,0.0,0.0,0.012048192771084338,83.0
leave_query_out,overlap_cosine,5,20260510,CURIUM,G1012,19,0.0,0.0,0.0,0.006493506493506494,154.0
leave_query_out,svd32_graph_embedding,5,20260510,CURIUM,G1012,19,0.0,0.0,0.0,0.05263157894736842,19.0
leave_query_out,random_uniform,5,20260510,Sidewinder,G0121,30,0.0,0.0,0.0,0.016666666666666666,60.0
leave_query_out,frequency_prior,5,20260510,Sidewinder,G0121,30,0.0,0.0,0.0,0.017241379310344827,58.0
leave_query_out,overlap_cosine,5,20260510,Sidewinder,G0121,30,0.0,0.0,0.0,0.00819672131147541,122.0
leave_query_out,svd32_graph_embedding,5,20260510,Sidewinder,G0121,30,0.0,1.0,1.0,0.2,5.0
leave_query_out,random_uniform,5,20260510,Mustang Panda,G0129,85,0.0,0.0,0.0,0.017241379310344827,58.0
leave_query_out,frequency_prior,5,20260510,Mustang Panda,G0129,85,0.0,1.0,1.0,0.25,4.0
leave_query_out,overlap_cosine,5,20260510,Mustang Panda,G0129,85,0.0,0.0,0.0,0.006535947712418301,153.0
leave_query_out,svd32_graph_embedding,5,20260510,Mustang Panda,G0129,85,0.0,0.0,0.0,0.020833333333333332,48.0
leave_query_out,random_uniform,5,20260510,ZIRCONIUM,G0128,29,0.0,0.0,0.0,0.007518796992481203,133.0
leave_query_out,frequency_prior,5,20260510,ZIRCONIUM,G0128,29,0.0,0.0,0.0,0.016666666666666666,60.0
leave_query_out,overlap_cosine,5,20260510,ZIRCONIUM,G0128,29,0.0,0.0,0.0,0.008333333333333333,120.0
leave_query_out,svd32_graph_embedding,5,20260510,ZIRCONIUM,G0128,29,0.0,0.0,1.0,0.1111111111111111,9.0
leave_query_out,random_uniform,5,20260510,Rocke,G0106,36,0.0,0.0,1.0,0.1111111111111111,9.0
leave_query_out,frequency_prior,5,20260510,Rocke,G0106,36,0.0,0.0,0.0,0.020833333333333332,48.0
leave_query_out,overlap_cosine,5,20260510,Rocke,G0106,36,0.0,0.0,0.0,0.0125,80.0
leave_query_out,svd32_graph_embedding,5,20260510,Rocke,G0106,36,1.0,1.0,1.0,1.0,1.0
leave_query_out,random_uniform,5,20260510,Scattered Spider,G1015,64,0.0,0.0,0.0,0.008771929824561403,114.0
leave_query_out,frequency_prior,5,20260510,Scattered Spider,G1015,64,0.0,0.0,0.0,0.0625,16.0
leave_query_out,overlap_cosine,5,20260510,Scattered Spider,G1015,64,0.0,0.0,0.0,0.0125,80.0
leave_query_out,svd32_graph_embedding,5,20260510,Scattered Spider,G1015,64,1.0,1.0,1.0,1.0,1.0
leave_query_out,random_uniform,5,20260510,APT39,G0087,53,0.0,0.0,0.0,0.0058823529411764705,170.0
leave_query_out,frequency_prior,5,20260510,APT39,G0087,53,0.0,0.0,0.0,0.038461538461538464,26.0
leave_query_out,overlap_cosine,5,20260510,APT39,G0087,53,0.0,0.0,0.0,0.00641025641025641,156.0
leave_query_out,svd32_graph_embedding,5,20260510,APT39,G0087,53,0.0,0.0,0.0,0.011363636363636364,88.0
leave_query_out,random_uniform,5,20260510,UNC3886,G1048,49,0.0,0.0,0.0,0.01098901098901099,91.0
leave_query_out,frequency_prior,5,20260510,UNC3886,G1048,49,0.0,0.0,0.0,0.034482758620689655,29.0
leave_query_out,overlap_cosine,5,20260510,UNC3886,G1048,49,0.0,0.0,0.0,0.012987012987012988,77.0
leave_query_out,svd32_graph_embedding,5,20260510,UNC3886,G1048,49,1.0,1.0,1.0,1.0,1.0
leave_query_out,random_uniform,5,20260510,Contagious Interview,G1052,54,0.0,0.0,0.0,0.08333333333333333,12.0
leave_query_out,frequency_prior,5,20260510,Contagious Interview,G1052,54,0.0,0.0,0.0,0.04,25.0
leave_query_out,overlap_cosine,5,20260510,Contagious Interview,G1052,54,0.0,0.0,0.0,0.013513513513513514,74.0
leave_query_out,svd32_graph_embedding,5,20260510,Contagious Interview,G1052,54,1.0,1.0,1.0,1.0,1.0
leave_query_out,random_uniform,5,20260510,TA2541,G1018,28,0.0,0.0,0.0,0.011764705882352941,85.0
leave_query_out,frequency_prior,5,20260510,TA2541,G1018,28,0.0,0.0,0.0,0.015873015873015872,63.0
leave_query_out,overlap_cosine,5,20260510,TA2541,G1018,28,0.0,0.0,0.0,0.006622516556291391,151.0
leave_query_out,svd32_graph_embedding,5,20260510,TA2541,G1018,28,0.0,0.0,0.0,0.020833333333333332,48.0
leave_query_out,random_uniform,5,20260510,Akira,G1024,17,0.0,0.0,0.0,0.07692307692307693,13.0
leave_query_out,frequency_prior,5,20260510,Akira,G1024,17,0.0,0.0,0.0,0.011363636363636364,88.0
leave_query_out,overlap_cosine,5,20260510,Akira,G1024,17,0.0,0.0,0.0,0.009009009009009009,111.0
leave_query_out,svd32_graph_embedding,5,20260510,Akira,G1024,17,0.0,0.0,0.0,0.029411764705882353,34.0
leave_query_out,random_uniform,5,20260510,APT37,G0067,29,0.0,0.0,0.0,0.045454545454545456,22.0
leave_query_out,frequency_prior,5,20260510,APT37,G0067,29,0.0,0.0,0.0,0.01639344262295082,61.0
leave_query_out,overlap_cosine,5,20260510,APT37,G0067,29,0.0,0.0,0.0,0.009708737864077669,103.0
leave_query_out,svd32_graph_embedding,5,20260510,APT37,G0067,29,0.0,0.0,0.0,0.02857142857142857,35.0
leave_query_out,random_uniform,5,20260510,Moses Staff,G1009,12,0.0,0.0,0.0,0.011627906976744186,86.0
leave_query_out,frequency_prior,5,20260510,Moses Staff,G1009,12,0.0,0.0,0.0,0.008928571428571428,112.0
leave_query_out,overlap_cosine,5,20260510,Moses Staff,G1009,12,0.0,0.0,0.0,0.008403361344537815,119.0
leave_query_out,svd32_graph_embedding,5,20260510,Moses Staff,G1009,12,0.0,0.0,0.0,0.041666666666666664,24.0
leave_query_out,random_uniform,5,20260510,OilRig,G0049,76,0.0,0.0,0.0,0.009615384615384616,104.0
leave_query_out,frequency_prior,5,20260510,OilRig,G0049,76,0.0,0.0,1.0,0.1,10.0
leave_query_out,overlap_cosine,5,20260510,OilRig,G0049,76,0.0,0.0,0.0,0.013888888888888888,72.0
leave_query_out,svd32_graph_embedding,5,20260510,OilRig,G0049,76,1.0,1.0,1.0,1.0,1.0
leave_query_out,random_uniform,5,20260510,Higaisa,G0126,28,0.0,0.0,0.0,0.008264462809917356,121.0
leave_query_out,frequency_prior,5,20260510,Higaisa,G0126,28,0.0,0.0,0.0,0.015625,64.0
leave_query_out,overlap_cosine,5,20260510,Higaisa,G0126,28,0.0,0.0,0.0,0.00909090909090909,110.0
leave_query_out,svd32_graph_embedding,5,20260510,Higaisa,G0126,28,0.0,0.0,0.0,0.03571428571428571,28.0
leave_query_out,random_uniform,5,20260510,Tropic Trooper,G0081,40,0.0,0.0,0.0,0.01020408163265306,98.0
leave_query_out,frequency_prior,5,20260510,Tropic Trooper,G0081,40,0.0,0.0,0.0,0.023255813953488372,43.0
leave_query_out,overlap_cosine,5,20260510,Tropic Trooper,G0081,40,0.0,0.0,0.0,0.00641025641025641,156.0
leave_query_out,svd32_graph_embedding,5,20260510,Tropic Trooper,G0081,40,0.0,0.0,0.0,0.09090909090909091,11.0
leave_query_out,random_uniform,5,20260510,Sea Turtle,G1041,27,0.0,0.0,0.0,0.015873015873015872,63.0
leave_query_out,frequency_prior,5,20260510,Sea Turtle,G1041,27,0.0,0.0,0.0,0.014705882352941176,68.0
leave_query_out,overlap_cosine,5,20260510,Sea Turtle,G1041,27,0.0,0.0,0.0,0.014925373134328358,67.0
leave_query_out,svd32_graph_embedding,5,20260510,Sea Turtle,G1041,27,1.0,1.0,1.0,1.0,1.0
leave_query_out,random_uniform,5,20260510,Aquatic Panda,G0143,35,0.0,0.0,0.0,0.08333333333333333,12.0
leave_query_out,frequency_prior,5,20260510,Aquatic Panda,G0143,35,0.0,0.0,0.0,0.02,50.0
leave_query_out,overlap_cosine,5,20260510,Aquatic Panda,G0143,35,0.0,0.0,0.0,0.006711409395973154,149.0
leave_query_out,svd32_graph_embedding,5,20260510,Aquatic Panda,G0143,35,0.0,0.0,0.0,0.018867924528301886,53.0
leave_query_out,random_uniform,5,20260510,Ke3chang,G0004,46,0.0,0.0,0.0,0.006493506493506494,154.0
leave_query_out,frequency_prior,5,20260510,Ke3chang,G0004,46,0.0,0.0,0.0,0.03125,32.0
leave_query_out,overlap_cosine,5,20260510,Ke3chang,G0004,46,0.0,0.0,0.0,0.009433962264150943,106.0
leave_query_out,svd32_graph_embedding,5,20260510,Ke3chang,G0004,46,0.0,0.0,1.0,0.1,10.0
leave_query_out,random_uniform,5,20260510,Saint Bear,G1031,18,0.0,0.0,0.0,0.008130081300813009,123.0
leave_query_out,frequency_prior,5,20260510,Saint Bear,G1031,18,0.0,0.0,0.0,0.011494252873563218,87.0
leave_query_out,overlap_cosine,5,20260510,Saint Bear,G1031,18,0.0,0.0,0.0,0.006578947368421052,152.0
leave_query_out,svd32_graph_embedding,5,20260510,Saint Bear,G1031,18,0.0,0.0,0.0,0.034482758620689655,29.0
leave_query_out,random_uniform,5,20260510,APT1,G0006,23,0.0,0.0,0.0,0.02857142857142857,35.0
leave_query_out,frequency_prior,5,20260510,APT1,G0006,23,0.0,0.0,0.0,0.013513513513513514,74.0
leave_query_out,overlap_cosine,5,20260510,APT1,G0006,23,0.0,0.0,0.0,0.009433962264150943,106.0
leave_query_out,svd32_graph_embedding,5,20260510,APT1,G0006,23,0.0,0.0,1.0,0.14285714285714285,7.0
leave_query_out,random_uniform,5,20260510,Confucius,G0142,19,0.0,0.0,0.0,0.016666666666666666,60.0
leave_query_out,frequency_prior,5,20260510,Confucius,G0142,19,0.0,0.0,0.0,0.011627906976744186,86.0
leave_query_out,overlap_cosine,5,20260510,Confucius,G0142,19,0.0,0.0,0.0,0.006756756756756757,148.0
leave_query_out,svd32_graph_embedding,5,20260510,Confucius,G0142,19,0.0,0.0,0.0,0.043478260869565216,23.0
leave_query_out,random_uniform,5,20260510,BlackTech,G0098,14,0.0,0.0,0.0,0.016129032258064516,62.0
leave_query_out,frequency_prior,5,20260510,BlackTech,G0098,14,0.0,0.0,0.0,0.009900990099009901,101.0
